Tên sản phẩm*,Hình thức quản lý sản phẩm,Mã loại sản phẩm,Mã SKU*,Barcode,Áp dụng thuế,PL_Giá nhập,PL_Giá bán buôn,PL_Giá sỉ Đặc Biệt,PL_Giá bán lẻ,PL_Giá sỉ 1,PL_Giá sỉ 2,Đơn vị,LC_CN1_Giá vốn khởi tạo*,LC_CN1_Tồn kho ban đầu*,LC_CN2_Giá vốn khởi tạo*,LC_CN2_Tồn kho ban đầu*,LC_CN3_Giá vốn khởi tạo*,LC_CN3_Tồn kho ban đầu*,LC_CN4_Giá vốn khởi tạo*,LC_CN4_Tồn kho ban đầu*,LC_CN5_Giá vốn khởi tạo*,LC_CN5_Tồn kho ban đầu*
Son Visee PK866,Sản phẩm thường,SKII-Dior-Shu-Son, 4971710478730, 4971710478730,Có,130000,150000,150000,180000,150000,155000,Cây,130000,0,130000,0,130000,0,130000,0,130000,0
Tẩy trang SKII hũ nhỏ 15g,Sản phẩm thường,SKII-Dior-Shu-Son,016,016,Có,90000,150000,150000,100000,150000,150000,hũ,90000,0,90000,0,90000,0,90000,0,90000,0
Mặt nạ SKII,Sản phẩm thường,SKII-Dior-Shu-Son,0161,0161,Có,120000,150000,150000,300000,150000,150000,cái,120000,2,120000,0,120000,5,120000,0,120000,0
Mặt nạ SKII trắng da,Sản phẩm thường,SKII-Dior-Shu-Son,016112,016112,Có,120000,170000,170000,420000,170000,180000,Cái,120000,15,120000,8,120000,4,120000,0,120000,0
6113-Mặt nạ SKII Nâng cơ 3D,Sản phẩm thường,SKII-Dior-Shu-Son,016113,016113,Có,530000,545000,540000,600000,545000,550000,Cái,530000,6,530000,0,530000,0,530000,0,530000,0
Nước Thần SKII Facial Treatment Essence 30ml,Sản phẩm thường,SKII-Dior-Shu-Son,0164,0164,Có,450000,500000,500000,600000,500000,500000,chai,450000,0,450000,0,450000,0,450000,0,450000,0
Hũ kem dưỡng SKII 15g,Sản phẩm thường,SKII-Dior-Shu-Son,0165,0165,Có,400000,550000,550000,550000,550000,550000,hũ,400000,0,400000,0,400000,0,400000,0,400000,0
Hũ kem dưỡng mắt SKII dùng thử ,Sản phẩm thường,SKII-Dior-Shu-Son,016521,016521,Có,1000,100000,100000,150000,100000,100000,Hũ,1000,0,1000,0,1000,0,1000,0,1000,0
Nước hoa hồng SKII 30ml,Sản phẩm thường,SKII-Dior-Shu-Son,0165432,0165432,Có,1000,150000,150000,150000,150000,150000,Chai,1000,0,1000,0,1000,0,1000,0,1000,0
Bút chì kẻ mắt Shu Uemura ,Sản phẩm thường,SKII-Dior-Shu-Son,1002,1002,Có,650000,675000,670000,780000,675000,680000,Cây,650000,0,650000,0,650000,0,650000,0,650000,0
Sữa rửa mặt SKII 20g,Sản phẩm thường,SKII-Dior-Shu-Son,1581,1581,Có,80000,150000,150000,150000,150000,150000,tuýp,80000,0,80000,0,80000,0,80000,0,80000,0
Set SKII mini,Sản phẩm thường,SKII-Dior-Shu-Son,16000001,16000001,Có,900000,1000,1000,1300,1000,1050,set,900000,0,900000,0,900000,0,900000,0,900000,0
Set SKII mini 3 món,Sản phẩm thường,SKII-Dior-Shu-Son,160000012,160000012,Có,450000,520000,500000,750000,520000,550000,Set,450000,0,450000,0,450000,0,450000,0,450000,0
Son Kanebo - Kose,Sản phẩm thường,SKII-Dior-Shu-Son,1600015,1600015,Có,132000,160000,160000,50000,160000,165000,cây,132000,36,132000,0,132000,0,132000,0,132000,0
Set SKII special travel 4 món ,Sản phẩm thường,SKII-Dior-Shu-Son,1600021,1600021,Có,900000,1050,1050,1300,1050,1070,Set,900000,0,900000,0,900000,0,900000,0,900000,0
Tẩy trang shu 50ml,Sản phẩm thường,SKII-Dior-Shu-Son,1603322,1603322,Có,10000,265000,265000,300000,265000,270000,chai,10000,2,10000,0,10000,0,10000,0,10000,0
Nước hoa hồng Shu,Sản phẩm thường,SKII-Dior-Shu-Son,16033221,16033221,Có,10000,400000,400000,500000,400000,400000,chai,10000,0,10000,0,10000,0,10000,0,10000,0
Set SKII  mini travel ,Sản phẩm thường,SKII-Dior-Shu-Son,16161,16161,Có,1000,100000,100000,130000,100000,110000,Set,1000,0,1000,0,1000,0,1000,0,1000,0
Son Revlon,Sản phẩm thường,SKII-Dior-Shu-Son,166000006,166000006,Có,100000,150000,150000,200000,150000,150000,cây,100000,0,100000,0,100000,0,100000,0,100000,0
Son Kate ,Sản phẩm thường,SKII-Dior-Shu-Son,243152,243152,Có,150000,170000,170000,280000,170000,175000,Cây,150000,21,150000,2,150000,5,150000,0,150000,0
Son EXCEL Lip Care Oil,Sản phẩm thường,SKII-Dior-Shu-Son,310010,310010,Có,170000,185000,180000,450000,185000,190000,cây,170000,0,170000,4,170000,4,170000,0,170000,0
0011-Son Excel Glaze Balm Lip ,Sản phẩm thường,SKII-Dior-Shu-Son,310011,310011,Có,336000,355000,355000,480000,355000,360000,cái,336000,11,336000,1,336000,1,336000,0,336000,0
0012-Son Excel Lip Suit,Sản phẩm thường,SKII-Dior-Shu-Son,310012,310012,Có,273000,295000,295000,400000,295000,300000,cai,273000,0,273000,0,273000,0,273000,0,273000,0
Son Excel Sleek Glow Lip,Sản phẩm thường,SKII-Dior-Shu-Son,310013,310013,Có,315000,340000,340000,450000,340000,350000,cái,315000,13,315000,0,315000,4,315000,0,315000,0
Son Excel Moist Care Lip,Sản phẩm thường,SKII-Dior-Shu-Son,310014,310014,Có,336000,360000,360000,480000,360000,370000,cái,336000,6,336000,0,336000,5,336000,0,336000,0
Son Chanel Rouge Allure Velvet 43,Sản phẩm thường,SKII-Dior-Shu-Son,3145891624304,3145891624304,Có,680000,750000,750000,800000,750000,75000,chai,680000,0,680000,0,680000,0,680000,0,680000,0
Son dưỡng Dior ( Cặp),Sản phẩm thường,SKII-Dior-Shu-Son,3348900009868,3348900009868,Có,1120,1280,1280,1480,1280,1390,set,1120,0,1120,0,1120,0,1120,0,1120,0
8844-Son dưỡng Dior 001 màu hồng,Sản phẩm thường,SKII-Dior-Shu-Son,3348900898844,3348900898844,Có,643580,680000,680000,800000,680000,690000,Cây,643580,0,643580,0,643580,0,643580,0,643580,0
9520-Son dưỡng Dior 004 màu cam,Sản phẩm thường,SKII-Dior-Shu-Son,3348901199520,3348901199520,Có,643580,680000,680000,800000,680000,690000,Cây,643580,0,643580,0,643580,0,643580,0,643580,0
Son Dior Addict 871,Sản phẩm thường,SKII-Dior-Shu-Son,3348901264686,3348901264686,Có,695000,730000,730000,900000,730000,750000,Cây,695000,0,695000,0,695000,0,695000,0,695000,0
Son Dior Addict 578,Sản phẩm thường,SKII-Dior-Shu-Son,3348901264860,3348901264860,Có,695000,730000,730000,900000,730000,790000,Cây,695000,0,695000,0,695000,0,695000,0,695000,0
Son Dior Addict 842,Sản phẩm thường,SKII-Dior-Shu-Son,3348901265010,3348901265010,Có,695000,730000,730000,900000,730000,750000,Cây,695000,0,695000,0,695000,0,695000,0,695000,0
Son Dior Addict 532,Sản phẩm thường,SKII-Dior-Shu-Son,3348901270021,3348901270021,Có,695000,730000,730000,900000,730000,790000,cây,695000,0,695000,0,695000,0,695000,0,695000,0
Son Dior Rouge 567,Sản phẩm thường,SKII-Dior-Shu-Son,3348901305235,3348901305235,Có,750000,780000,780000,950000,780000,780000,Cây,750000,0,750000,0,750000,0,750000,0,750000,0
Son Dior Rouge 365,Sản phẩm thường,SKII-Dior-Shu-Son,3348901305242,3348901305242,Có,723000,750000,750000,950000,750000,790000,Cây,723000,0,723000,0,723000,1,723000,0,723000,0
Son Dior Rouge 028,Sản phẩm thường,SKII-Dior-Shu-Son,3348901305259,3348901305259,Có,730000,780000,780000,950000,780000,790000,Cây,730000,5,730000,0,730000,0,730000,0,730000,0
Son Dior Rouger 766,Sản phẩm thường,SKII-Dior-Shu-Son,3348901305310,3348901305310,Có,747000,780000,780000,950000,780000,800000,Cây,747000,0,747000,1,747000,0,747000,0,747000,0
Son Dior rouge 775,Sản phẩm thường,SKII-Dior-Shu-Son,3348901305327,3348901305327,Có,730000,780000,780000,950000,780000,790000,Cây,730000,0,730000,0,730000,0,730000,0,730000,0
Son Dior Rouger 678,Sản phẩm thường,SKII-Dior-Shu-Son,3348901305358,3348901305358,Có,724310,780000,780000,950000,780000,790000,Cây,724310,0,724310,0,724310,0,724310,0,724310,0
Son Dior Rouger 343,Sản phẩm thường,SKII-Dior-Shu-Son,3348901305389,3348901305389,Có,777000,780000,780000,950000,780000,790000,Cây,777000,3,777000,0,777000,0,777000,0,777000,0
Son Dior Rouge 643,Sản phẩm thường,SKII-Dior-Shu-Son,3348901305396,3348901305396,Có,730000,780000,780000,950000,780000,790000,cây,730000,6,730000,1,730000,3,730000,0,730000,0
Son Dior Rouge 756,Sản phẩm thường,SKII-Dior-Shu-Son,3348901305402,3348901305402,Có,730000,800000,800000,950000,800000,810000,Cây,730000,0,730000,0,730000,0,730000,0,730000,0
Son Dior Rouger 642,Sản phẩm thường,SKII-Dior-Shu-Son,3348901305426,3348901305426,Có,747000,780000,780000,950000,780000,800000,Cây,747000,0,747000,0,747000,0,747000,0,747000,0
Son Dior Rouge 999,Sản phẩm thường,SKII-Dior-Shu-Son,3348901305471,3348901305471,Có,747000,780000,780000,950000,780000,790000,Cây,747000,4,747000,2,747000,4,747000,0,747000,0
Son Dior Rouger 844,Sản phẩm thường,SKII-Dior-Shu-Son,3348901305488,3348901305488,Có,713000,780000,780000,950000,780000,790000,Cây ,713000,0,713000,0,713000,0,713000,0,713000,0
Son Dior Rouger 872,Sản phẩm thường,SKII-Dior-Shu-Son,3348901305495,3348901305495,Có,750000,780000,780000,950000,780000,790000,Tuýp,750000,0,750000,0,750000,0,750000,0,750000,0
Son Dior Rouge 999 Matte,Sản phẩm thường,SKII-Dior-Shu-Son,3348901306386,3348901306386,Có,750000,860000,850000,950000,860000,870000,Cây,750000,0,750000,1,750000,0,750000,0,750000,0
Son Dior Ruoge 772,Sản phẩm thường,SKII-Dior-Shu-Son,3348901306430,3348901306430,Có,750000,780000,780000,950000,780000,780000,Cây,750000,0,750000,0,750000,0,750000,0,750000,0
Son Dior Rouger 652 ,Sản phẩm thường,SKII-Dior-Shu-Son,3348901306461,3348901306461,Có,777000,780000,780000,950000,780000,790000,Cây,777000,2,777000,0,777000,0,777000,0,777000,0
Son Dior Rouge 999 Matte,Sản phẩm thường,SKII-Dior-Shu-Son,3348901306492,3348901306492,Có,750000,810000,800000,950000,810000,820000,cây,750000,0,750000,0,750000,0,750000,0,750000,0
Son Dior Rouger 964,Sản phẩm thường,SKII-Dior-Shu-Son,3348901306515,3348901306515,Có,724310,780000,780000,950000,780000,790000,Cây,724310,0,724310,1,724310,0,724310,0,724310,0
Son Dior Rouge 888,Sản phẩm thường,SKII-Dior-Shu-Son,3348901309790,3348901309790,Có,750000,780000,780000,950000,780000,790000,Cây,750000,4,750000,0,750000,0,750000,0,750000,0
Son Dior Rouger 047,Sản phẩm thường,SKII-Dior-Shu-Son,3348901312387,3348901312387,Có,723000,780000,780000,950000,780000,790000,Cây,723000,0,723000,2,723000,1,723000,0,723000,0
Son Dior Rouge 080,Sản phẩm thường,SKII-Dior-Shu-Son,3348901312479,3348901312479,Có,730000,780000,780000,950000,780000,790000,cây,730000,4,730000,0,730000,2,730000,0,730000,0
Son Dior Rouge 520,Sản phẩm thường,SKII-Dior-Shu-Son,3348901313667,3348901313667,Có,750000,780000,780000,950000,780000,790000,Cây,750000,0,750000,0,750000,1,750000,0,750000,0
Son Dior Addict 564,Sản phẩm thường,SKII-Dior-Shu-Son,3348901340601,3348901340601,Có,700000,780000,780000,900000,780000,780000,Cây,700000,0,700000,0,700000,0,700000,0,700000,0
Son màu dưỡng Dior 744,Sản phẩm thường,SKII-Dior-Shu-Son,3348901340625,3348901340625,Có,703000,720000,720000,850000,720000,730000,cây,703000,1,703000,0,703000,0,703000,0,703000,0
Son Dior Addict 554,Sản phẩm thường,SKII-Dior-Shu-Son,3348901340649,3348901340649,Có,695000,730000,730000,900000,730000,780000,Cây,695000,0,695000,0,695000,0,695000,0,695000,0
Son màu dưỡng Dior 857,Sản phẩm thường,SKII-Dior-Shu-Son,3348901340663,3348901340663,Có,703000,720000,720000,850000,720000,730000,cây,703000,2,703000,0,703000,0,703000,0,703000,0
Son màu dưỡng Dior 877,Sản phẩm thường,SKII-Dior-Shu-Son,3348901340717,3348901340717,Có,703000,720000,720000,850000,720000,730000,cây,703000,0,703000,0,703000,0,703000,0,703000,0
Son dior Rouge 558,Sản phẩm thường,SKII-Dior-Shu-Son,3348901363662,3348901363662,Có,850000,780000,780000,950000,780000,780000,Cây,850000,0,850000,0,850000,0,850000,0,850000,0
Son Dior Rouge 288,Sản phẩm thường,SKII-Dior-Shu-Son,3348901363778,3348901363778,Có,655000,780000,780000,950000,780000,780000,Cây,655000,0,655000,0,655000,0,655000,0,655000,0
Son Dior lip tatto 771,Sản phẩm thường,SKII-Dior-Shu-Son,3348901367509,3348901367509,Có,613000,730000,730000,850000,730000,780000,cây,613000,0,613000,0,613000,0,613000,0,613000,0
Son Dior Rouger 999 Metallic,Sản phẩm thường,SKII-Dior-Shu-Son,3348901373364,3348901373364,Có,750000,860000,850000,950000,860000,870000,Cây,750000,3,750000,0,750000,3,750000,0,750000,0
9885-Son dưỡng Dior 007 màu hồng baby,Sản phẩm thường,SKII-Dior-Shu-Son,3348901379885,3348901379885,Có,643580,680000,680000,750000,680000,690000,Cây,643580,0,643580,0,643580,0,643580,0,643580,0
Son Dior Ultra Rouge 450,Sản phẩm thường,SKII-Dior-Shu-Son,3348901408745,3348901408745,Có,820000,790000,780000,950000,790000,80000,Cây,820000,5,820000,1,820000,0,820000,0,820000,0
Son Dior Ultra Rouge 555,Sản phẩm thường,SKII-Dior-Shu-Son,3348901408752,3348901408752,Có,820000,860000,850000,950000,860000,870000,cây,820000,3,820000,1,820000,1,820000,0,820000,0
Son Dior Ultra Rouge 545,Sản phẩm thường,SKII-Dior-Shu-Son,3348901408769,3348901408769,Có,820000,860000,850000,950000,860000,870000,cây,820000,4,820000,0,820000,1,820000,0,820000,0
Son Dior Ultra Rouge 651,Sản phẩm thường,SKII-Dior-Shu-Son,3348901408868,3348901408868,Có,820000,860000,850000,950000,860000,870000,cây,820000,3,820000,1,820000,0,820000,0,820000,0
Son Dior Rouger 999,Sản phẩm thường,SKII-Dior-Shu-Son,3348901408882,3348901408882,Có,550000,590000,580000,950000,590000,600000,Cây,550000,2,550000,1,550000,2,550000,0,550000,0
Son Dior Rouger 770,Sản phẩm thường,SKII-Dior-Shu-Son,3348901408899,3348901408899,Có,550000,590000,580000,950000,590000,600000,Cây,550000,5,550000,2,550000,0,550000,0,550000,0
Son Dior Lipstick 639,Sản phẩm thường,SKII-Dior-Shu-Son,3348901452465,3348901452465,Có,771798,800000,790000,850000,800000,810000,Cái,771798,0,771798,0,771798,0,771798,0,771798,0
2489-Son dưỡng Dior 976,Sản phẩm thường,SKII-Dior-Shu-Son,3348901452489,3348901452489,Có,742000,780000,775000,900000,780000,785000,Cây,742000,2,742000,0,742000,0,742000,0,742000,0
2571-Son dưỡng Dior 536,Sản phẩm thường,SKII-Dior-Shu-Son,3348901452571,3348901452571,Có,741000,780000,775000,850000,780000,785000,Cây,741000,0,741000,0,741000,0,741000,0,741000,0
9341-Son dưỡng Dior 673,Sản phẩm thường,SKII-Dior-Shu-Son,3348901459341,3348901459341,Có,741000,780000,775000,850000,780000,785000,Cây,741000,0,741000,0,741000,0,741000,0,741000,0
Son Dior Ultra Rouge 999,Sản phẩm thường,SKII-Dior-Shu-Son,3348901476355,3348901476355,Có,820000,860000,850000,950000,860000,870000,cây,820000,1,820000,3,820000,1,820000,0,820000,0
Son Dior Ultra Rouge 455,Sản phẩm thường,SKII-Dior-Shu-Son,3348901476454,3348901476454,Có,820000,860000,850000,950000,860000,870000,cây,820000,3,820000,0,820000,1,820000,0,820000,0
Son Dior Ultra Rouge 168,Sản phẩm thường,SKII-Dior-Shu-Son,3348901476461,3348901476461,Có,820000,860000,850000,950000,860000,870000,cây,820000,4,820000,1,820000,1,820000,0,820000,0
Son Dior Ultra Rouge 749,Sản phẩm thường,SKII-Dior-Shu-Son,3348901481083,3348901481083,Có,820000,860000,850000,950000,860000,870000,cây,820000,3,820000,1,820000,1,820000,0,820000,0
Son Shu Uemura 330,Sản phẩm thường,SKII-Dior-Shu-Son,4102002105200,4102002105200,Có,515000,600000,600000,750000,600000,600000,cây,515000,0,515000,0,515000,0,515000,0,515000,0
Son dưỡng môi có màu Nivea,Sản phẩm thường,SKII-Dior-Shu-Son,420007,420007,Có,60000,75000,75000,100000,75000,75000,cây,60000,0,60000,0,60000,0,60000,0,60000,0
Son dưỡng môi không màu Nivea,Sản phẩm thường,SKII-Dior-Shu-Son,420008,420008,Có,60000,65000,65000,90000,65000,70000,cây,60000,0,60000,0,60000,0,60000,0,60000,0
6814-Son màu Rimmel,Sản phẩm thường,SKII-Dior-Shu-Son,446814,446814,Có,308000,330000,320000,450000,330000,340000,cây,308000,3,308000,0,308000,0,308000,0,308000,0
2163-Son dưỡng DHC không màu,Sản phẩm thường,SKII-Dior-Shu-Son,4511413302163,4511413302163,Có,94000,102000,100000,150000,102000,105000,Tuýp,94000,13,94000,12,94000,6,94000,0,94000,0
6666-Son DHC Oliu,Sản phẩm thường,SKII-Dior-Shu-Son,4511413306666,4511413306666,Có,107000,120000,120000,150000,120000,122000,Tuýp,107000,0,107000,0,107000,0,107000,0,107000,0
7342-Son dưỡng môi DHC,Sản phẩm thường,SKII-Dior-Shu-Son,4511413307342,4511413307342,Có,90000,98000,95000,150000,98000,100000,tuýp,90000,5,90000,0,90000,15,90000,0,90000,0
8301-Son dưỡng DHC có chống nắng,Sản phẩm thường,SKII-Dior-Shu-Son,4511413308301,4511413308301,Có,90000,98000,95000,150000,98000,100000,tuýp,90000,2,90000,0,90000,0,90000,0,90000,0
Son dưỡng DHC mới,Sản phẩm thường,SKII-Dior-Shu-Son,4511413308400,4511413308400,Có,92000,105000,105000,130000,105000,105000,tuýp,92000,0,92000,0,92000,0,92000,0,92000,0
Son dưỡng môi DHC mới,Sản phẩm thường,SKII-Dior-Shu-Son,4511413308417,4511413308417,Có,92000,100000,100000,130000,100000,105000,tuýp,92000,0,92000,0,92000,0,92000,0,92000,0
8424-Son dưỡng DHC không màu hương hoa hồng,Sản phẩm thường,SKII-Dior-Shu-Son,4511413308424,4511413308424,Có,90000,98000,95000,150000,98000,100000,cái,90000,6,90000,0,90000,3,90000,0,90000,0
8431-Son dưỡng DHC mật ong,Sản phẩm thường,SKII-Dior-Shu-Son,4511413308431,4511413308431,Có,90000,98000,95000,150000,98000,100000,cây,90000,0,90000,0,90000,0,90000,0,90000,0
8448-Son dưỡng DHC bạc hà ,Sản phẩm thường,SKII-Dior-Shu-Son,4511413308448,4511413308448,Có,90000,98000,95000,150000,98000,100000,cây,90000,5,90000,0,90000,0,90000,0,90000,0
8967-Son dưỡng DHC màu đỏ,Sản phẩm thường,SKII-Dior-Shu-Son,4511413308967,4511413308967,Có,90000,98000,95000,150000,98000,100000,Cây,90000,1,90000,2,90000,3,90000,0,90000,0
8974-Son dưỡng DHC màu cam,Sản phẩm thường,SKII-Dior-Shu-Son,4511413308974,4511413308974,Có,90000,98000,95000,150000,98000,100000,Cây,90000,15,90000,9,90000,0,90000,0,90000,0
8981-Son dưỡng DHC màu hồng,Sản phẩm thường,SKII-Dior-Shu-Son,4511413308981,4511413308981,Có,90000,98000,95000,150000,98000,100000,Cây,90000,4,90000,6,90000,8,90000,0,90000,0
"Son dưỡng DHC Lip Cream 1,5g",Sản phẩm thường,SKII-Dior-Shu-Son,4511413503997,4511413503997,Có,130000,145000,140000,199000,145000,150000,hộp,130000,10,130000,0,130000,10,130000,0,130000,0
Son dưỡng chống nắng DHC UV Moisture Lip Cream 1.5g,Sản phẩm thường,SKII-Dior-Shu-Son,4511413522912,4511413522912,Có,180000,195000,190000,300000,195000,200000,Cây,180000,0,180000,0,180000,0,180000,0,180000,0
Son dưỡng ẩm hương mật ong DHC 1.5g,Sản phẩm thường,SKII-Dior-Shu-Son,4511413524428,4511413524428,Có,180000,195000,190000,300000,195000,200000,Cây,180000,0,180000,0,180000,0,180000,0,180000,0
Whitetening Essence 9ml,Sản phẩm thường,SKII-Dior-Shu-Son,4520060582002,4520060582002,Có,850000,900000,900000,1050,900000,900000,hộp,850000,0,850000,0,850000,0,850000,0,850000,0
SRM thảo dược RF Juicy Cleansing,Sản phẩm thường,SKII-Dior-Shu-Son,4560282584804,4560282584804,Có,810000,860000,860000,1050,860000,870000,Chai ,810000,4,810000,0,810000,0,810000,0,810000,0
Pure Bio dưỡng da 5 trong 1 DNA,Sản phẩm thường,SKII-Dior-Shu-Son,4580487790473,4580487790473,Có,6230,6480,6480,8100,6480,6885,Hộp ,6230,1,6230,0,6230,1,6230,0,6230,0
Pure Bio dưỡng mắt DNA,Sản phẩm thường,SKII-Dior-Shu-Son,4580487790671,4580487790671,Có,4050,4200,4200,5260,4200,4250,Hộp ,4050,2,4050,1,4050,1,4050,0,4050,0
Son Maquilage RD351,Sản phẩm thường,SKII-Dior-Shu-Son,4901872033850,4901872033850,Có,270000,300000,300000,400000,300000,300000,cây,270000,0,270000,0,270000,0,270000,0,270000,0
Son Maquillage ,Sản phẩm thường,SKII-Dior-Shu-Son,4901872033874,4901872033874,Có,270000,300000,300000,400000,300000,310000,Hộp,270000,1,270000,0,270000,0,270000,0,270000,0
Son Maquillage 2 màu,Sản phẩm thường,SKII-Dior-Shu-Son,4901872037261,4901872037261,Có,350000,350000,350000,500000,350000,380000,cây,350000,0,350000,0,350000,0,350000,0,350000,0
Son shiseido Maquilage 337,Sản phẩm thường,SKII-Dior-Shu-Son,4901872197071,4901872197071,Có,300000,350000,350000,500000,350000,650000,cây,300000,0,300000,0,300000,0,300000,0,300000,0
Son shiseido Maquilage 342,Sản phẩm thường,SKII-Dior-Shu-Son,4901872197125,4901872197125,Có,200000,350000,350000,350000,350000,650000,cây,200000,0,200000,0,200000,0,200000,0,200000,0
Son shiseido Maquilage 364,Sản phẩm thường,SKII-Dior-Shu-Son,4901872240647,4901872240647,Có,300000,350000,350000,500000,350000,350000,cây,300000,0,300000,0,300000,0,300000,0,300000,0
Son Maquillage 426,Sản phẩm thường,SKII-Dior-Shu-Son,4901872267859,4901872267859,Có,270000,320000,320000,400000,320000,320000,hộp,270000,0,270000,0,270000,0,270000,0,270000,0
Son Maquillage PK 245,Sản phẩm thường,SKII-Dior-Shu-Son,4901872269792,4901872269792,Có,270000,320000,320000,400000,320000,320000,Hộp,270000,0,270000,0,270000,0,270000,0,270000,0
Son Maquilage 599,Sản phẩm thường,SKII-Dior-Shu-Son,4901872661244,4901872661244,Có,140000,300000,300000,300000,300000,200000,cây,140000,0,140000,0,140000,0,140000,0,140000,0
Son shiseido Maquilage 700,Sản phẩm thường,SKII-Dior-Shu-Son,4901872666638,4901872666638,Có,200000,350000,350000,350000,350000,350000,cây,200000,0,200000,0,200000,0,200000,0,200000,0
Son shiseido Maquilage 381,Sản phẩm thường,SKII-Dior-Shu-Son,4901872667529,4901872667529,Có,300000,350000,350000,500000,350000,350000,cây,300000,0,300000,0,300000,0,300000,0,300000,0
Chì kẻ mày Shu Stone Gray 02,Sản phẩm thường,SKII-Dior-Shu-Son,4935421013888,4935421013888,Có,432000,470000,470000,550000,470000,475000,Cây,432000,0,432000,0,432000,0,432000,0,432000,0
3895-Chì kẻ mày Shu Brown 03,Sản phẩm thường,SKII-Dior-Shu-Son,4935421013895,4935421013895,Có,432000,435000,435000,550000,435000,435000,cây,432000,1,432000,0,432000,0,432000,0,432000,0
3918-Chì kẻ mày Shu Stone Gray 05,Sản phẩm thường,SKII-Dior-Shu-Son,4935421013918,4935421013918,Có,432000,435000,435000,550000,435000,435000,cây,432000,0,432000,0,432000,1,432000,0,432000,0
3925-Chì kẻ mày Shu hard 9,Sản phẩm thường,SKII-Dior-Shu-Son,4935421013925,4935421013925,Có,491000,520000,510000,580000,520000,530000,Cây,491000,0,491000,0,491000,0,491000,0,491000,0
Bông phấn Shu set 4 ,Sản phẩm thường,SKII-Dior-Shu-Son,4935421314756,4935421314756,Có,105000,120000,120000,150000,120000,125000,cái,105000,0,105000,0,105000,0,105000,0,105000,0
Kẹp mi Shu trắng,Sản phẩm thường,SKII-Dior-Shu-Son,4935421350853,4935421350853,Có,225000,255000,255000,350000,255000,265000,cái,225000,0,225000,1,225000,0,225000,0,225000,0
8330-Chì kẻ mày Shu Walnut Brown 07,Sản phẩm thường,SKII-Dior-Shu-Son,4935421358330,4935421358330,Có,0,510000,500000,550000,510000,515000,Cây,0,1,0,0,0,0,0,0,0,0
Nước hoa hồng dưỡng da khô SHU,Sản phẩm thường,SKII-Dior-Shu-Son,4935421360883,4935421360883,Có,350000,380000,380000,500000,380000,380000,chai,350000,0,350000,0,350000,0,350000,0,350000,0
Nước hoa hồng SHU màu cam,Sản phẩm thường,SKII-Dior-Shu-Son,4935421360890,4935421360890,Có,350000,400000,400000,500000,400000,400000,chai,350000,0,350000,0,350000,0,350000,0,350000,0
Nước hoa hồng SHU màu xanh,Sản phẩm thường,SKII-Dior-Shu-Son,4935421360951,4935421360951,Có,350000,400000,400000,500000,400000,400000,chai,350000,0,350000,0,350000,0,350000,0,350000,0
Kem chống nắng Shu Emurra,Sản phẩm thường,SKII-Dior-Shu-Son,4935421368599,4935421368599,Có,530000,600000,600000,750000,600000,600000,tuýp,530000,0,530000,0,530000,0,530000,0,530000,0
Son Shu Uemura 165,Sản phẩm thường,SKII-Dior-Shu-Son,4935421369930,4935421369930,Có,580000,590000,590000,750000,590000,610000,cây,580000,0,580000,1,580000,1,580000,0,580000,0
Son Shu Uemura 376,Sản phẩm thường,SKII-Dior-Shu-Son,4935421370004,4935421370004,Có,561680,590000,590000,750000,590000,610000,cây,561680,0,561680,0,561680,0,561680,0,561680,0
Bộ dưỡng da Shu emura,Sản phẩm thường,SKII-Dior-Shu-Son,4935421370936,4935421370936,Có,700000,550000,550000,600000,550000,550000,set,700000,0,700000,0,700000,0,700000,0,700000,0
Má hồng Shu 355,Sản phẩm thường,SKII-Dior-Shu-Son,4935421373395,4935421373395,Có,440000,460000,460000,550000,460000,490000,Hộp,440000,0,440000,0,440000,0,440000,0,440000,0
Má hồng Shu Uemura 345 ,Sản phẩm thường,SKII-Dior-Shu-Son,4935421373418,4935421373418,Có,440000,480000,480000,550000,480000,480000,Hộp,440000,1,440000,0,440000,0,440000,0,440000,0
Má hồng Shu Uemura 365,Sản phẩm thường,SKII-Dior-Shu-Son,4935421373425,4935421373425,Có,435000,480000,480000,550000,480000,480000,Hộp,435000,0,435000,0,435000,0,435000,0,435000,0
Phấn má hồng Shu 521,Sản phẩm thường,SKII-Dior-Shu-Son,4935421373494,4935421373494,Có,461000,490000,490000,550000,490000,480000,Hộp,461000,4,461000,1,461000,0,461000,0,461000,0
Má hồng Shu Uemura 550,Sản phẩm thường,SKII-Dior-Shu-Son,4935421373531,4935421373531,Có,435000,480000,480000,550000,480000,490000,Hộp,435000,0,435000,0,435000,0,435000,0,435000,0
Hộp đựng má hồng Shu Ueamura,Sản phẩm thường,SKII-Dior-Shu-Son,4935421373708,4935421373708,Có,120000,480000,480000,170000,480000,500000,Hộp,120000,0,120000,0,120000,0,120000,0,120000,0
4415-Hộp đựng phấn má hồng Shu ,Sản phẩm thường,SKII-Dior-Shu-Son,4935421374415,4935421374415,Có,147126,160000,155000,200000,160000,165000,Cái,147126,11,147126,3,147126,3,147126,0,147126,0
Son Shu Uemura 330,Sản phẩm thường,SKII-Dior-Shu-Son,4935421374910,4935421374910,Có,525300,600000,600000,750000,600000,600000,cây,525300,0,525300,0,525300,0,525300,0,525300,0
