Tên sản phẩm*,Hình thức quản lý sản phẩm,Mã loại sản phẩm,Mã SKU*,Barcode,Áp dụng thuế,PL_Giá nhập,PL_Giá bán buôn,PL_Giá sỉ Đặc Biệt,PL_Giá bán lẻ,PL_Giá sỉ 1,PL_Giá sỉ 2,Đơn vị,LC_CN1_Giá vốn khởi tạo*,LC_CN1_Tồn kho ban đầu*,LC_CN2_Giá vốn khởi tạo*,LC_CN2_Tồn kho ban đầu*,LC_CN3_Giá vốn khởi tạo*,LC_CN3_Tồn kho ban đầu*,LC_CN4_Giá vốn khởi tạo*,LC_CN4_Tồn kho ban đầu*,LC_CN5_Giá vốn khởi tạo*,LC_CN5_Tồn kho ban đầu*
7867-TPCN dầu cá bổ sung EPA&DHA Gold 180 viên,Sản phẩm thường,Thuốc - TPCN,4946842637867,4946842637867,Có,280000,305000,300000,450000,305000,310000,Hộp,280000,1,280000,0,280000,2,280000,0,280000,0
8062-Thuốc bổ não Asahi 15 ngày,Sản phẩm thường,Thuốc - TPCN,4946842638062,4946842638062,Có,275000,300000,290000,450000,300000,310000,Hộp,275000,0,275000,0,275000,0,275000,0,275000,0
8079-Thuốc bổ não Asahi 30 ngày,Sản phẩm thường,Thuốc - TPCN,4946842638079,4946842638079,Có,550000,580000,570000,700000,580000,590000,Hộp,550000,0,550000,0,550000,0,550000,0,550000,0
8086-Thuốc bổ não Asahi 60,Sản phẩm thường,Thuốc - TPCN,4946842638086,4946842638086,Có,1150,1205,1200,1400,1205,1210,Hộp,1150,0,1150,0,1150,0,1150,0,1150,0
Thuốc EPA&DHA Dear-Natura GOLD 360v,Sản phẩm thường,Thuốc - TPCN,4946842639021,4946842639021,Có,450000,470000,460000,600000,470000,475000,cái,450000,0,450000,0,450000,0,450000,0,450000,0
0146-Bổ não Asahi 60 ngày vỉ,Sản phẩm thường,Thuốc - TPCN,4946842820146,4946842820146,Có,900000,955000,950000,1150,955000,960000,Hộp,900000,0,900000,0,900000,0,900000,0,900000,0
6716-Thuốc Gout Noguchi ông già 90 viên,Sản phẩm thường,Thuốc - TPCN,4954007016716,4954007016716,Có,385000,400000,395000,600000,400000,410000,Hộp,385000,2,385000,0,385000,0,385000,0,385000,0
TPCN Tỏi đen Noguchi ông già 30 ngày,Sản phẩm thường,Thuốc - TPCN,4954007016754,4954007016754,Có,275000,290000,285000,450000,290000,300000,Hộp,275000,0,275000,0,275000,0,275000,0,275000,0
6785-TPCN Rùa ông già 30 viên ,Sản phẩm thường,Thuốc - TPCN,4954007016785,4954007016785,Có,320000,350000,350000,500000,350000,360000,Hộp,320000,1,320000,0,320000,0,320000,0,320000,0
6822-Thuốc bổ sung DHA EPA ông già 90 viên,Sản phẩm thường,Thuốc - TPCN,4954007016822,4954007016822,Có,400000,420000,420000,600000,420000,450000,Hộp,400000,0,400000,0,400000,0,400000,0,400000,0
6860-Đột quỵ Nato ông già 2000FU 60v,Sản phẩm thường,Thuốc - TPCN,4954007016860,4954007016860,Có,360000,380000,370000,500000,380000,390000,Hộp,360000,5,360000,8,360000,4,360000,0,360000,0
6877-Viên giải rượu gan nghệ ông già 60 viên ,Sản phẩm thường,Thuốc - TPCN,4954007016877,4954007016877,Có,240000,255000,250000,400000,255000,260000,Hộp,240000,5,240000,3,240000,7,240000,0,240000,0
6884-Dầu gan cá mập ông già W Premium 150 viên ,Sản phẩm thường,Thuốc - TPCN,4954007016884,4954007016884,Có,300000,330000,320000,480000,330000,335000,Hộp,300000,0,300000,0,300000,0,300000,0,300000,0
6921-Đột quỵ Nato ông già 3000FU 90 viên,Sản phẩm thường,Thuốc - TPCN,4954007016921,4954007016921,Có,500000,550000,540000,700000,550000,560000,Hộp,500000,0,500000,0,500000,0,500000,0,500000,0
Nấm linh chi đỏ Reishi Noguchi 240V,Sản phẩm thường,Thuốc - TPCN,4954007016938,4954007016938,Có,450000,500000,500000,750000,500000,550000,Hộp,450000,0,450000,0,450000,0,450000,0,450000,0
7812-Viên uống Chondoroitin Glucosamin hỗ trợ xương khớp 700v,Sản phẩm thường,Thuốc - TPCN,4954007017812,4954007017812,Có,700000,770000,750000,1000,770000,780000,hộp,700000,0,700000,0,700000,0,700000,0,700000,0
Thuốc chống đột quỵ Nato ông già 4000FU,Sản phẩm thường,Thuốc - TPCN,4954007017829,4954007017829,Có,430000,500000,500000,700000,500000,510000,Hộp,430000,0,430000,0,430000,0,430000,0,430000,0
7836-Viên uống bổ sung chất xơ 234 ông già 180 viên,Sản phẩm thường,Thuốc - TPCN,4954007017836,4954007017836,Có,390000,415000,410000,550000,415000,420000,Hộp,390000,0,390000,0,390000,0,390000,0,390000,0
Thuốc cảm dạng bôt chữ A,Sản phẩm thường,Thuốc - TPCN,4954097706825,4954097706825,Có,300000,320000,320000,380000,320000,320000,Hộp,300000,0,300000,0,300000,0,300000,0,300000,0
1999-Thuốc bổ sung Vitamin EX Neo 300 viên,Sản phẩm thường,Thuốc - TPCN,4954391101999,4954391101999,Có,500000,530000,530000,750000,530000,540000,Hộp,500000,2,500000,0,500000,0,500000,0,500000,0
Thuốc xương ZX 80 viên,Sản phẩm thường,Thuốc - TPCN,4954391103276,4954391103276,Có,225000,680000,680000,350000,680000,680000,hộp,225000,0,225000,0,225000,0,225000,0,225000,0
TPCN bổ sung Vitamin Happy com EX 270v,Sản phẩm thường,Thuốc - TPCN,4954391105225,4954391105225,Có,350000,450000,400000,650000,450000,470000,hộp,350000,1,350000,0,350000,1,350000,0,350000,0
5553-Thuốc trị cảm cúm 46 gói,Sản phẩm thường,Thuốc - TPCN,4954391105553,4954391105553,Có,215000,255000,250000,360000,255000,260000,hộp,215000,0,215000,4,215000,3,215000,0,215000,0
Băng gối Mizuno size M,Sản phẩm thường,Thuốc - TPCN,4954640943394,4954640943394,Có,360000,400000,400000,500000,400000,410000,Cái,360000,0,360000,0,360000,0,360000,0,360000,0
Miếng dán cá nhân size M,Sản phẩm thường,Thuốc - TPCN,4955574781526,4955574781526,Có,40000,50000,50000,65000,50000,50000,hộp(10),40000,0,40000,0,40000,0,40000,0,40000,0
Dầu lăn xương khớp ,Sản phẩm thường,Thuốc - TPCN,4956622106551,4956622106551,Có,100000,110000,110000,150000,110000,115000,Chai,100000,0,100000,0,100000,0,100000,0,100000,0
0190-Dầu xoa bóp Win 100ml,Sản phẩm thường,Thuốc - TPCN,4956622110190,4956622110190,Có,150000,160000,160000,250000,160000,165000,Chai,150000,0,150000,0,150000,0,150000,0,150000,0
3415-Viên bổ não DHA&EPA 800mg Maruman 120 viên,Sản phẩm thường,Thuốc - TPCN,4957669163415,4957669163415,Có,380000,480000,480000,600000,480000,480000,Hộp,380000,4,380000,2,380000,3,380000,0,380000,0
9226-TPCN bổ mắt Maruman 90 viên,Sản phẩm thường,Thuốc - TPCN,4957669169226,4957669169226,Có,350000,380000,370000,500000,380000,385000,Hộp,350000,0,350000,0,350000,0,350000,0,350000,0
Viên hàu tăng cường sinh lý Maruman Gold 120V,Sản phẩm thường,Thuốc - TPCN,4957669341356,4957669341356,Có,370000,420000,420000,600000,420000,420000,Hộp,370000,0,370000,0,370000,0,370000,0,370000,0
3778-Sữa ong chúa 3000mg Maruman,Sản phẩm thường,Thuốc - TPCN,4957669363778,4957669363778,Có,300000,320000,310000,450000,320000,330000,Hộp,300000,0,300000,0,300000,0,300000,0,300000,0
Thuốc bổ xương khớp Maruman 1500mg,Sản phẩm thường,Thuốc - TPCN,4957669559591,4957669559591,Có,850000,880000,880000,1000,880000,900000,hộp,850000,0,850000,0,850000,0,850000,0,850000,0
1719-Khớp Glucosamin EX Maruman 900 viên,Sản phẩm thường,Thuốc - TPCN,4957669601719,4957669601719,Có,750000,780000,780000,950000,780000,780000,Hộp,750000,0,750000,0,750000,0,750000,0,750000,0
6894-TPCN rối loạn tiền đình Ginkgo Maruman,Sản phẩm thường,Thuốc - TPCN,4957669656894,4957669656894,Có,430000,460000,450000,600000,460000,470000,Hộp,430000,0,430000,0,430000,0,430000,0,430000,0
6900-Thuốc bổ não Maruman 200 viên,Sản phẩm thường,Thuốc - TPCN,4957669656900,4957669656900,Có,700000,725000,720000,850000,725000,730000,Hộp,700000,0,700000,0,700000,0,700000,0,700000,0
Sữa ong chúa Maruman 90v,Sản phẩm thường,Thuốc - TPCN,4957669782180,4957669782180,Có,280000,300000,300000,450000,300000,300000,Hộp,280000,0,280000,0,280000,1,280000,0,280000,0
Sụn cá mập Maruman 180V,Sản phẩm thường,Thuốc - TPCN,4957669782210,4957669782210,Có,450000,500000,500000,650000,500000,510000,hộp,450000,0,450000,0,450000,0,450000,0,450000,0
7456-TPCN đột quỵ 4200 120 viên Maruman ,Sản phẩm thường,Thuốc - TPCN,4957669977456,4957669977456,Có,450000,515000,510000,700000,515000,520000,Hộp,450000,4,450000,0,450000,1,450000,0,450000,0
9022-Linh chi đỏ hộp 50 gói,Sản phẩm thường,Thuốc - TPCN,4957919769022,4957919769022,Có,3300,3420,3400,3700,3420,3450,Hộp(10),3300,2,3300,1,3300,5,3300,0,3300,0
0029-Fucoidan Kanehide 150 viên,Sản phẩm thường,Thuốc - TPCN,4958349250029,4958349250029,Có,1150,1230,1200,1600,1230,1250,Hộp,1150,5,1150,3,1150,2,1150,0,1150,0
TPCN Fucoidan xanh Okinawa 180v,Sản phẩm thường,Thuốc - TPCN,4958349250135,4958349250135,Có,1380,1440,1420,1850,1440,1450,Hộp,1380,7,1380,5,1380,4,1380,0,1380,0
Dầu gan cá mập Yuma 120v,Sản phẩm thường,Thuốc - TPCN,4960867001274,4960867001274,Có,450000,470000,470000,600000,470000,510000,hộp,450000,0,450000,0,450000,0,450000,0,450000,0
Thuốc bổ não DHA&EPA 120 viên,Sản phẩm thường,Thuốc - TPCN,4960867003247,4960867003247,Có,380000,430000,430000,600000,430000,450000,Hộp,380000,0,380000,0,380000,0,380000,0,380000,0
Viên nghệ 470 viên,Sản phẩm thường,Thuốc - TPCN,4960867004374,4960867004374,Có,900000,1000,1000,1250,1000,1000,Hộp,900000,0,900000,0,900000,0,900000,0,900000,0
4817-TPCN xương khớp 1750mg 900 viên,Sản phẩm thường,Thuốc - TPCN,4960867004817,4960867004817,Có,650000,695000,690000,950000,695000,700000,Hộp,650000,0,650000,0,650000,0,650000,0,650000,0
7108-Đột quỵ 6000FU Yuwa 60 viên,Sản phẩm thường,Thuốc - TPCN,4960867007108,4960867007108,Có,600000,655000,650000,800000,655000,660000,Hộp,600000,1,600000,2,600000,1,600000,0,600000,0
Thuốc bổ não DHA &EPA,Sản phẩm thường,Thuốc - TPCN,4961507103136,4961507103136,Có,350000,380000,370000,500000,380000,390000,Hộp,350000,0,350000,0,350000,0,350000,0,350000,0
Viên uống bổ não Yakult DHA&EPA 240v,Sản phẩm thường,Thuốc - TPCN,4961507109862,4961507109862,Có,450000,480000,475000,600000,480000,485000,hộp,450000,0,450000,0,450000,0,450000,0,450000,0
Viên chống đột quỵ Yakult ,Sản phẩm thường,Thuốc - TPCN,4961507111438,4961507111438,Có,370000,400000,400000,500000,400000,420000,Hộp,370000,0,370000,0,370000,0,370000,0,370000,0
Viên uống Glucosamine & Collagen Yakult 600V,Sản phẩm thường,Thuốc - TPCN,4961507111773,4961507111773,Có,500000,540000,540000,600000,540000,540000,hộp,500000,0,500000,0,500000,0,500000,0,500000,0
Thuốc bổ não Yakult DHA & EPA 150 viên,Sản phẩm thường,Thuốc - TPCN,4961507111803,4961507111803,Có,380000,410000,410000,550000,410000,420000,hộp,380000,0,380000,0,380000,0,380000,0,380000,0
TPCN bổ não DHA Yakult 300v,Sản phẩm thường,Thuốc - TPCN,4961507111810,4961507111810,Có,500000,550000,550000,700000,550000,550000,hộp,500000,0,500000,0,500000,0,500000,0,500000,0
Thuốc giải rượu,Sản phẩm thường,Thuốc - TPCN,4961507111834,4961507111834,Có,300000,400000,400000,600000,400000,400000,Hộp,300000,0,300000,0,300000,0,300000,0,300000,0
Viên uống Nato Yakult 3000 mg,Sản phẩm thường,Thuốc - TPCN,4961507112022,4961507112022,Có,290000,350000,350000,450000,350000,315000,Hộp,290000,0,290000,0,290000,0,290000,0,290000,0
2169-TPCN DHA & EPA DX Yakult 210 viên,Sản phẩm thường,Thuốc - TPCN,4961507112169,4961507112169,Có,460000,490000,480000,650000,490000,500000,Hộp,460000,3,460000,2,460000,2,460000,0,460000,0
Kem massage trái ớt tan mỡ,Sản phẩm thường,Thuốc - TPCN,4964596424137,4964596424137,Có,205000,220000,215000,300000,220000,225000,tuýp,205000,1,205000,2,205000,0,205000,0,205000,0
4939-Massage tan mỡ Body Esteny táo gừng 180g,Sản phẩm thường,Thuốc - TPCN,4964596424939,4964596424939,Có,220000,235000,235000,300000,235000,245000,Tuýp,220000,0,220000,0,220000,0,220000,0,220000,0
5806-Massage thon gọn đùi Esteny 200ml,Sản phẩm thường,Thuốc - TPCN,4964596425806,4964596425806,Có,220000,235000,235000,350000,235000,240000,Chai,220000,0,220000,0,220000,0,220000,0,220000,0
6325-Thuốc bổ sung canxi 380 viên,Sản phẩm thường,Thuốc - TPCN,4968760406325,4968760406325,Có,350000,405000,400000,550000,405000,410000,Hộp,350000,0,350000,0,350000,0,350000,0,350000,0
Miếng dán từ trường S - 48 miếng,Sản phẩm thường,Thuốc - TPCN,4970883010211,4970883010211,Có,170000,195000,195000,300000,195000,200000,Hộp,170000,0,170000,0,170000,0,170000,0,170000,0
TPCN Miếng dán từ trường giảm đau 100,Sản phẩm thường,Thuốc - TPCN,4970883011560,4970883011560,Có,324560,340000,340000,420000,340000,350000,Hộp (64),324560,0,324560,0,324560,0,324560,0,324560,0
1934-TPCN giảm cân Night Diet dạng viên,Sản phẩm thường,Thuốc - TPCN,4971493001934,4971493001934,Có,590000,605000,600000,800000,605000,610000,Hộp,590000,0,590000,0,590000,0,590000,0,590000,0
2112-Viên uống  bổ sung vitamin C Orihiro 300v,Sản phẩm thường,Thuốc - TPCN,4971493102112,4971493102112,Có,280000,290000,290000,380000,290000,300000,hộp,280000,0,280000,0,280000,0,280000,0,280000,0
2648-Tăng cường sinh lý Orihiro 120 viên,Sản phẩm thường,Thuốc - TPCN,4971493102648,4971493102648,Có,350000,385000,380000,580000,385000,390000,Hộp,350000,0,350000,0,350000,0,350000,0,350000,0
Bổ não DHA 525mg Orihiro 90v,Sản phẩm thường,Thuốc - TPCN,4971493103164,4971493103164,Có,300000,460000,460000,450000,460000,470000,Hộp,300000,0,300000,0,300000,0,300000,0,300000,0
Nấm thái dương xanh Orihiro 7000mg,Sản phẩm thường,Thuốc - TPCN,4971493103362,4971493103362,Có,550000,570000,560000,750000,570000,590000,hộp,550000,0,550000,0,550000,2,550000,0,550000,0
Thuốc  bổ não DPA + Vitamin E,Sản phẩm thường,Thuốc - TPCN,4971493104185,4971493104185,Có,440000,470000,470000,550000,470000,460000,Hộp,440000,0,440000,0,440000,0,440000,0,440000,0
Hàu nghệ tăng cường sinh lý Nam,Sản phẩm thường,Thuốc - TPCN,4971493104277,4971493104277,Có,380000,395000,390000,550000,395000,400000,Hộp,380000,4,380000,4,380000,5,380000,0,380000,0
Tỏi đen củ cải đỏ 180v Orihiro ,Sản phẩm thường,Thuốc - TPCN,4971493104291,4971493104291,Có,370000,370000,370000,500000,370000,385000,Hộp,370000,3,370000,0,370000,0,370000,0,370000,0
Thuốc đẹp da hỗ trợ tim mạch CO Q10,Sản phẩm thường,Thuốc - TPCN,4971493104352,4971493104352,Có,430000,450000,450000,600000,450000,450000,Hộp,430000,0,430000,0,430000,0,430000,0,430000,0
TPCN Hàu tươi Orihiro 120v,Sản phẩm thường,Thuốc - TPCN,4971493104550,4971493104550,Có,260000,275000,270000,450000,275000,280000,Hộp,260000,7,260000,3,260000,3,260000,0,260000,0
Sụn cá mập Orihiro 180 viên,Sản phẩm thường,Thuốc - TPCN,4971493104574,4971493104574,Có,230000,250000,250000,350000,250000,260000,hộp,230000,0,230000,0,230000,0,230000,0,230000,0
Thuốc giải rượu,Sản phẩm thường,Thuốc - TPCN,4971493105281,4971493105281,Có,300000,400000,400000,600000,400000,400000,Hộp,300000,0,300000,0,300000,0,300000,0,300000,0
Viên uống Glucosamine Orihiro,Sản phẩm thường,Thuốc - TPCN,4971493105762,4971493105762,Có,500000,530000,530000,600000,530000,530000,hộp,500000,0,500000,0,500000,0,500000,0,500000,0
TPCN Omega 3 Orihiro,Sản phẩm thường,Thuốc - TPCN,4971493105779,4971493105779,Có,250000,265000,260000,400000,265000,270000,Hộp,250000,4,250000,3,250000,4,250000,0,250000,0
5861-Chống đột quỵ Orihiro 60v 2000FU,Sản phẩm thường,Thuốc - TPCN,4971493105861,4971493105861,Có,265000,280000,275000,450000,280000,290000,Hộp,265000,2,265000,8,265000,2,265000,0,265000,0
Fucoidan Orihiro 90 viên,Sản phẩm thường,Thuốc - TPCN,4971493105915,4971493105915,Có,530000,575000,570000,650000,575000,580000,Chai,530000,4,530000,2,530000,0,530000,0,530000,0
6127-Tỏi đen Orihiro  180 viên,Sản phẩm thường,Thuốc - TPCN,4971493106127,4971493106127,Có,260000,275000,270000,400000,275000,280000,Gói,260000,0,260000,2,260000,0,260000,0,260000,0
Glucosamin orihiro 360 viên,Sản phẩm thường,Thuốc - TPCN,4971493106479,4971493106479,Có,350000,450000,450000,600000,450000,570000,Hộp,350000,0,350000,0,350000,0,350000,0,350000,0
0198-Viên ong chúa Orihiro 120 viên,Sản phẩm thường,Thuốc - TPCN,4971493300198,4971493300198,Có,280000,310000,310000,400000,310000,310000,Hộp,280000,0,280000,0,280000,0,280000,0,280000,0
3842-Viên uống Glucosamin bổ xương khớp 950 viên,Sản phẩm thường,Thuốc - TPCN,4971493803842,4971493803842,Có,465000,490000,485000,700000,490000,500000,Hộp,465000,0,465000,0,465000,0,465000,0,465000,0
4115-Viên uống sâm 300 viên Orihiro,Sản phẩm thường,Thuốc - TPCN,4971493804115,4971493804115,Có,480000,505000,500000,650000,505000,510000,Gói,480000,0,480000,0,480000,0,480000,0,480000,0
Miếng băng gối kowa size M,Sản phẩm thường,Thuốc - TPCN,4972422030278,4972422030278,Có,300000,500000,500000,400000,500000,485000,Cái,300000,0,300000,0,300000,0,300000,0,300000,0
3368-TPCN bổ não Kenko 180v,Sản phẩm thường,Thuốc - TPCN,4973044093368,4973044093368,Có,400000,430000,420000,600000,430000,440000,Hộp,400000,1,400000,0,400000,0,400000,0,400000,0
1668-Thuốc Khớp MSM 240 viên ,Sản phẩm thường,Thuốc - TPCN,4973839401668,4973839401668,Có,550000,580000,575000,700000,580000,585000,Hộp,550000,0,550000,0,550000,0,550000,0,550000,0
1729-Thuốc Khớp MSM 600 viên,Sản phẩm thường,Thuốc - TPCN,4973839401729,4973839401729,Có,650000,750000,700000,900000,750000,760000,Hộp,650000,2,650000,0,650000,0,650000,0,650000,0
0169-Viên đặt phụ khoa vỉ FujiPharma,Sản phẩm thường,Thuốc - TPCN,497431360169,497431360169,Có,90000,110000,105000,150000,110000,115000,Vỉ(10) x10,90000,10,90000,8,90000,10,90000,0,90000,0
6359-Tảo xoắn xanh 300 viên Win,Sản phẩm thường,Thuốc - TPCN,4975497806359,4975497806359,Có,450000,490000,490000,700000,490000,500000,Hộp,450000,0,450000,0,450000,0,450000,0,450000,0
6380-Tảo xoắn 600 viên Win ,Sản phẩm thường,Thuốc - TPCN,4975497806380,4975497806380,Có,850000,900000,900000,1200,900000,910000,Hộp,850000,0,850000,0,850000,0,850000,0,850000,0
Tảo ex 300 viên DIC,Sản phẩm thường,Thuốc - TPCN,4975497807905,4975497807905,Có,450000,480000,480000,700000,480000,490000,Hộp,450000,0,450000,0,450000,0,450000,0,450000,0
TPCN Health Aid hồng giảm mỡ 120v,Sản phẩm thường,Thuốc - TPCN,49758283,49758283,Có,350000,275000,275000,230000,275000,280000,Hộp ,350000,0,350000,0,350000,0,350000,0,350000,0
3254-Đai bó gối Bodyframe,Sản phẩm thường,Thuốc - TPCN,4975974033254,4975974033254,Có,662016,700000,700000,800000,700000,720000,Cái,662016,0,662016,0,662016,0,662016,0,662016,0
Xịt thông mũi Matsu Kiyo,Sản phẩm thường,Thuốc - TPCN,4975979101095,4975979101095,Có,110000,135000,135000,200000,135000,130000,Chai,110000,0,110000,0,110000,0,110000,0,110000,0
Tỏi đen MiYaMa KanPo,Sản phẩm thường,Thuốc - TPCN,4976652004696,4976652004696,Có,480000,530000,530000,700000,530000,550000,hộp,480000,0,480000,0,480000,0,480000,0,480000,0
TPCN chống sơ vữa động mạch 66000FU ,Sản phẩm thường,Thuốc - TPCN,4976652009400,4976652009400,Có,450000,500000,500000,700000,500000,510000,Hộp,450000,0,450000,0,450000,0,450000,0,450000,0
2202-Bột ngủ ngon Kagaku 30 gói,Sản phẩm thường,Thuốc - TPCN,4976652012202,4976652012202,Có,450000,460000,460000,570000,460000,465000,Hộp,450000,8,450000,5,450000,3,450000,0,450000,0
0913-Thuốc trị côn trùng cắn Select 20g,Sản phẩm thường,Thuốc - TPCN,4979949000913,4979949000913,Có,120000,130000,125000,200000,130000,135000,tuýp,120000,0,120000,0,120000,0,120000,0,120000,0
3873-Viên uống trắng da LEC 360 viên,Sản phẩm thường,Thuốc - TPCN,4980673003873,4980673003873,Có,370000,420000,400000,550000,420000,440000,Hộp,370000,1,370000,1,370000,2,370000,0,370000,0
Thuốc nhỏ mát,Sản phẩm thường,Thuốc - TPCN,4981736234210,4981736234210,Có,80000,90000,90000,120000,90000,90000,hộp,80000,0,80000,0,80000,0,80000,0,80000,0
1274v-Chỉ nha khoa 72 cái Daiso,Sản phẩm thường,Thuốc - TPCN,4984343321274,4984343321274,Có,28000,35000,35000,50000,35000,37000,Hộp,28000,0,28000,0,28000,0,28000,0,28000,0
5484v-Cây nạo lưỡi set đôi Daiso,Sản phẩm thường,Thuốc - TPCN,4984355711254,4984355711254,Có,28000,33000,33000,45000,33000,35000,Set,28000,0,28000,0,28000,0,28000,0,28000,0
Thuốc đau bao tử dạng bột,Sản phẩm thường,Thuốc - TPCN,4987028114260,4987028114260,Có,200000,270000,270000,300000,270000,270000,hộp,200000,0,200000,0,200000,0,200000,0,200000,0
Thuốc đau bao tử 21 ngày,Sản phẩm thường,Thuốc - TPCN,4987028114284,4987028114284,Có,150000,270000,270000,300000,270000,270000,hộp,150000,0,150000,0,150000,0,150000,0,150000,0
Thuốc đau bao tử 45 ngày,Sản phẩm thường,Thuốc - TPCN,4987028114291,4987028114291,Có,355000,400000,400000,450000,400000,410000,Hộp,355000,0,355000,0,355000,0,355000,0,355000,0
Thuốc trị đau dạ dày Seruberu,Sản phẩm thường,Thuốc - TPCN,4987028114635,4987028114635,Có,150000,220000,220000,300000,220000,220000,hộp,150000,0,150000,0,150000,0,150000,0,150000,0
Thuốc trị đau dạ dày Sebuberu Eisai 48v,Sản phẩm thường,Thuốc - TPCN,4987028114642,4987028114642,Có,200000,250000,250000,400000,250000,260000,Hộp,200000,0,200000,0,200000,0,200000,0,200000,0
4659-TPCN trị đau dạ dày Kenkouhigai 90 viên ,Sản phẩm thường,Thuốc - TPCN,4987028114659,4987028114659,Có,350000,380000,380000,600000,380000,390000,Hộp,350000,0,350000,2,350000,1,350000,0,350000,0
5847-BB Collagen Eisai 120v,Sản phẩm thường,Thuốc - TPCN,4987028115847,4987028115847,Có,350000,365000,365000,500000,365000,370000,hộp,350000,1,350000,0,350000,2,350000,0,350000,0
6158-Xịt nhiệt miệng Chocola BB 30ml,Sản phẩm thường,Thuốc - TPCN,4987028116158,4987028116158,Có,120000,140000,140000,200000,140000,145000,Hộp,120000,0,120000,0,120000,0,120000,0,120000,0
3378-BB Chocola 60v,Sản phẩm thường,Thuốc - TPCN,4987028123378,4987028123378,Có,0,,,250000,,,hộp,0,0,0,0,0,0,0,0,0,0
BB chocola 120 viên,Sản phẩm thường,Thuốc - TPCN,4987028123385,4987028123385,Có,180000,280000,280000,450000,280000,280000,Hộp,180000,0,180000,0,180000,0,180000,0,180000,0
Thuốc trị mụn chocola BB 180v,Sản phẩm thường,Thuốc - TPCN,4987028123392,4987028123392,Có,260000,270000,270000,350000,270000,275000,hộp,260000,0,260000,0,260000,0,260000,0,260000,0
Thuốc trị mụn BB chocola 250 viên,Sản phẩm thường,Thuốc - TPCN,4987028123668,4987028123668,Có,350000,380000,380000,550000,380000,400000,Hũ,350000,4,350000,0,350000,1,350000,0,350000,0
Thuốc trị mụn BB,Sản phẩm thường,Thuốc - TPCN,4987028124047,4987028124047,Có,277000,290000,290000,350000,290000,290000,Hộp,277000,0,277000,0,277000,0,277000,0,277000,0
Thuốc chống đau nhức cơ,Sản phẩm thường,Thuốc - TPCN,4987028146605,4987028146605,Có,200000,350000,350000,500000,350000,350000,tuýp,200000,0,200000,0,200000,0,200000,0,200000,0
0505-TPCN Gan Neorebalumin 240 viên,Sản phẩm thường,Thuốc - TPCN,4987030180505,4987030180505,Có,550000,620000,620000,350000,620000,640000,Hộp,550000,1,550000,0,550000,0,550000,0,550000,0
0239-Sâm đỏ TadashikanSho Koryo 200 viên,Sản phẩm thường,Thuốc - TPCN,4987030700239,4987030700239,Có,1000,1200,1200,1500,1200,1300,hộp,1000,0,1000,0,1000,0,1000,0,1000,0
0932 Sâm đỏ TadashikanSho Koryo 300 viên ,Sản phẩm thường,Thuốc - TPCN,4987030700932,4987030700932,Có,1300,1500,1500,1850,1500,1600,hộp,1300,0,1300,0,1300,0,1300,0,1300,0
Thuốc trị khó tiêu đầy bụng 16 gói,Sản phẩm thường,Thuốc - TPCN,4987033409047,4987033409047,Có,130000,145000,145000,220000,145000,150000,Hộp,130000,0,130000,0,130000,0,130000,0,130000,0
Thuốc trị đau bụng đầy hơi 32 gói,Sản phẩm thường,Thuốc - TPCN,4987033409054,4987033409054,Có,200000,220000,220000,350000,220000,225000,Hộp,200000,0,200000,0,200000,0,200000,0,200000,0
9061-Thuốc trị khó tiêu đầy bụng OHTA'S 48 gói,Sản phẩm thường,Thuốc - TPCN,4987033409061,4987033409061,Có,332500,350000,345000,450000,350000,360000,Hộp,332500,0,332500,0,332500,0,332500,0,332500,0
Thuốc đau dạ dày OHTA’S dạng bột 75g,Sản phẩm thường,Thuốc - TPCN,4987033904016,4987033904016,Có,130000,155000,150000,220000,155000,160000,Hộp,130000,5,130000,5,130000,3,130000,0,130000,0
Thuốc đau dạ dày OHTA’S dạng bột 140g,Sản phẩm thường,Thuốc - TPCN,4987033904023,4987033904023,Có,225000,245000,240000,300000,245000,250000,hũ,225000,3,225000,5,225000,3,225000,0,225000,0
"TPCN trị khó tiêu,đau dạ dày OHTA'S Isan 210g",Sản phẩm thường,Thuốc - TPCN,4987033904030,4987033904030,Có,270000,350000,350000,500000,350000,360000,hộp (6),270000,0,270000,0,270000,0,270000,0,270000,0
5411-TPCN bổ sung Sắt Nature Made ,Sản phẩm thường,Thuốc - TPCN,4987035035411,4987035035411,Có,250000,260000,255000,350000,260000,265000,Hộp,250000,0,250000,0,250000,0,250000,0,250000,0
5614-Thuốc mỡ Oronine H 30g ,Sản phẩm thường,Thuốc - TPCN,4987035085614,4987035085614,Có,100000,110000,110000,150000,110000,115000,Hộp,100000,0,100000,0,100000,0,100000,0,100000,0
5713-Thuốc mỡ Oronine 100g,Sản phẩm thường,Thuốc - TPCN,4987035085713,4987035085713,Có,150000,165000,165000,280000,165000,170000,hộp,150000,1,150000,0,150000,0,150000,0,150000,0
2510-TPCN Multiple Vitamin & Minerals Nature 100 viên,Sản phẩm thường,Thuốc - TPCN,4987035262510,4987035262510,Có,200000,210000,205000,350000,210000,215000,Hộp,200000,0,200000,0,200000,1,200000,0,200000,0
