Tên sản phẩm*,Hình thức quản lý sản phẩm,Mã loại sản phẩm,Mã SKU*,Barcode,Áp dụng thuế,PL_Giá nhập,PL_Giá bán buôn,PL_Giá sỉ Đặc Biệt,PL_Giá bán lẻ,PL_Giá sỉ 1,PL_Giá sỉ 2,Đơn vị,LC_CN1_Giá vốn khởi tạo*,LC_CN1_Tồn kho ban đầu*,LC_CN2_Giá vốn khởi tạo*,LC_CN2_Tồn kho ban đầu*,LC_CN3_Giá vốn khởi tạo*,LC_CN3_Tồn kho ban đầu*,LC_CN4_Giá vốn khởi tạo*,LC_CN4_Tồn kho ban đầu*,LC_CN5_Giá vốn khởi tạo*,LC_CN5_Tồn kho ban đầu*
9250-Khay đựng đồ mỹ phẩm Flower kitchen,Sản phẩm thường,Hàng gia dụng,4582403209250,4582403209250,Có,28000,33000,33000,40000,33000,35000,Cái,28000,0,28000,0,28000,0,28000,0,28000,0
Bình xịt dạng vòi 750ml dáng tròn (mã mới),Sản phẩm thường,Hàng gia dụng,4582403209373,4582403209373,Có,32500,37000,35000,50000,37000,39000,Bình,32500,19,32500,6,32500,7,32500,0,32500,0
Bình xịt dạng vòi dáng tròn 400ml,Sản phẩm thường,Hàng gia dụng,4582403209410,4582403209410,Có,31200,33000,33000,45000,33000,34000,Bình,31200,0,31200,0,31200,0,31200,0,31200,0
4019-Miếng dán khử từ điện thoại máy tính hoa anh đào,Sản phẩm thường,Hàng gia dụng,4589669544019,4589669544019,Có,185000,200000,195000,300000,200000,205000,Cái,185000,4,185000,14,185000,3,185000,0,185000,0
4026-Miếng dán khử từ điện thoại máy tính Geisha,Sản phẩm thường,Hàng gia dụng,4589669544026,4589669544026,Có,185000,200000,195000,300000,200000,205000,Cái,185000,0,185000,1,185000,0,185000,0,185000,0
4064--Miếng dán khử từ điện thoại máy tính hai bé chó,Sản phẩm thường,Hàng gia dụng,4589669544064,4589669544064,Có,185000,200000,195000,300000,200000,205000,Cái,185000,7,185000,1,185000,5,185000,0,185000,0
Dầu xả Ayurbio chiết xuất từ trái táo,Sản phẩm thường,Hàng gia dụng,4589975540118,4589975540118,Có,160000,200000,200000,280000,200000,200000,chai,160000,0,160000,0,160000,0,160000,0,160000,0
Dầu xả Ayurbio chiết xuất từ các loại hạt,Sản phẩm thường,Hàng gia dụng,4589975540231,4589975540231,Có,160000,200000,200000,280000,200000,200000,chai,160000,0,160000,0,160000,0,160000,0,160000,0
Máy đo nhiệt độ tai,Sản phẩm thường,Hàng gia dụng,460000016,460000016,Có,365000,420000,420000,550000,420000,400000,cái,365000,0,365000,0,365000,0,365000,0,365000,0
Nước thông cống,Sản phẩm thường,Hàng gia dụng,4900480223493,4900480223493,Có,70000,70000,70000,95000,70000,80000,chai,70000,0,70000,0,70000,0,70000,0,70000,0
Lược chải tóc Sakura màu đỏ,Sản phẩm thường,Hàng gia dụng,4900662506277,4900662506277,Có,27300,31000,30000,40000,31000,32000,Cái,27300,8,27300,4,27300,2,27300,0,27300,0
Lược chải tóc Sakura màu trắng,Sản phẩm thường,Hàng gia dụng,4900662506338,4900662506338,Có,27300,31000,30000,40000,31000,32000,Cái,27300,3,27300,4,27300,3,27300,0,27300,0
6376-Lược gấp Daiso ,Sản phẩm thường,Hàng gia dụng,4900662506376,4900662506376,Có,28000,33000,33000,40000,33000,35000,Cái,28000,0,28000,0,28000,0,28000,0,28000,0
6857-Lược chải tóc Daiso,Sản phẩm thường,Hàng gia dụng,4900662506857,4900662506857,Có,28000,35000,35000,50000,35000,37000,Cây,28000,0,28000,0,28000,0,28000,0,28000,0
6932-Lược Daiso,Sản phẩm thường,Hàng gia dụng,4900662506932,4900662506932,Có,28000,33000,33000,40000,33000,35000,Cái,28000,0,28000,1,28000,0,28000,0,28000,0
Hộp bàn chải daiso ,Sản phẩm thường,Hàng gia dụng,4900662718359,4900662718359,Có,28000,35000,35000,40000,35000,32000,Cái,28000,0,28000,0,28000,0,28000,0,28000,0
Dụng cụ lau kính cán dài,Sản phẩm thường,Hàng gia dụng,4901065637803,4901065637803,Có,191750,210000,210000,295000,210000,220000,Cái,191750,1,191750,3,191750,0,191750,0,191750,0
8766-Miếng hút ẩm quần áo 24M,Sản phẩm thường,Hàng gia dụng,4901070938766,4901070938766,Có,220000,235000,235000,300000,235000,235000,Gói,220000,0,220000,0,220000,0,220000,0,220000,0
Diệt kiến ( bỏ mã này) ,Sản phẩm thường,Hàng gia dụng,4901080,4901080,Có,90000,95000,95000,140000,95000,97000,gói,90000,0,90000,0,90000,0,90000,0,90000,0
Miếng dán chống muỗi gấu vàng,Sản phẩm thường,Hàng gia dụng,4901080179418,4901080179418,Có,115000,120000,120000,150000,120000,125000,gói,115000,0,115000,0,115000,0,115000,0,115000,0
Xịt muỗi  Watermist  xanh ,Sản phẩm thường,Hàng gia dụng,4901080191618,4901080191618,Có,130000,140000,140000,180000,140000,145000,Chai ,130000,0,130000,0,130000,0,130000,0,130000,0
Bàn chải ĐR Aquafresh+Hộp+KĐR,Sản phẩm thường,Hàng gia dụng,4901080758712,4901080758712,Có,70000,82000,80000,100000,82000,85000,Set,70000,0,70000,3,70000,0,70000,0,70000,0
2814-Tăm răng 2way,Sản phẩm thường,Hàng gia dụng,4901091902814,4901091902814,Có,28000,32000,32000,40000,32000,33000,gói,28000,0,28000,0,28000,0,28000,0,28000,0
Giấy hộp Nepia nguyên block,Sản phẩm thường,Hàng gia dụng,4901121178523,4901121178523,Có,75000,85000,85000,120000,85000,100000,set,75000,0,75000,0,75000,0,75000,0,75000,0
3709-Chỉ nha khoa Ebisu,Sản phẩm thường,Hàng gia dụng,4901221023709,4901221023709,Có,47000,55000,50000,80000,55000,57000,Gói,47000,0,47000,2,47000,0,47000,0,47000,0
Nạo lưỡi Hello Kitty,Sản phẩm thường,Hàng gia dụng,4901221024904,4901221024904,Có,30000,40000,40000,50000,40000,35000,cái,30000,0,30000,0,30000,0,30000,0,30000,0
Bàn chải ĐR trẻ em Ebisu Hello Kitty 3-6T,Sản phẩm thường,Hàng gia dụng,4901221032022,4901221032022,Có,23000,29000,28000,40000,29000,30000,chai,23000,3,23000,2,23000,5,23000,0,23000,0
Bàn chải em bé Hello Kitty từ 5 tháng -3 tuổi,Sản phẩm thường,Hàng gia dụng,4901221862407,4901221862407,Có,30000,40000,40000,50000,40000,40000,cái,30000,0,30000,0,30000,0,30000,0,30000,0
Bàn chải ĐR em bé Hello Kitty 6 tuổi,Sản phẩm thường,Hàng gia dụng,4901221862421,4901221862421,Có,30000,40000,40000,50000,40000,40000,cái,30000,0,30000,0,30000,0,30000,0,30000,0
Bàn chải em bé Hello Kitty,Sản phẩm thường,Hàng gia dụng,4901221862506,4901221862506,Có,30000,40000,40000,50000,40000,35000,cái,30000,0,30000,0,30000,0,30000,0,30000,0
Bàn chải ĐR em bé Ebisu 3-6 tuổi Doraemon,Sản phẩm thường,Hàng gia dụng,4901221862612,4901221862612,Có,23000,26000,26000,40000,26000,30000,cây,23000,5,23000,3,23000,7,23000,0,23000,0
Bàn chải ĐR em bé Ebisu 6 tuổi Doraemon,Sản phẩm thường,Hàng gia dụng,4901221862629,4901221862629,Có,21735,26000,25000,40000,26000,27000,cây,21735,5,21735,0,21735,1,21735,0,21735,0
Bàn chải ĐR KAO trẻ em từ 3 - 8 tuổi,Sản phẩm thường,Hàng gia dụng,4901301245380,4901301245380,Có,39000,45000,42000,55000,45000,47000,Cái,39000,21,39000,21,39000,13,39000,0,39000,0
Bàn chải ĐR KAO trẻ em từ 7-12 tuổi,Sản phẩm thường,Hàng gia dụng,4901301245397,4901301245397,Có,39000,45000,42000,60000,45000,47000,chai,39000,19,39000,23,39000,16,39000,0,39000,0
Bàn chải set dodoi cá heo ,Sản phẩm thường,Hàng gia dụng,4901301281661,4901301281661,Có,72000,80000,80000,100000,80000,85000,Set,72000,0,72000,0,72000,0,72000,0,72000,0
Bàn chải ĐR người lớn Clear & Clean KAO,Sản phẩm thường,Hàng gia dụng,4901301737328,4901301737328,Có,35100,42000,42000,60000,42000,45000,Cái,35100,23,35100,30,35100,24,35100,0,35100,0
Set dao cạo râu 2 lưỡi kép Kai,Sản phẩm thường,Hàng gia dụng,4901331003301,4901331003301,Có,37700,,,55000,,,cái,37700,0,37700,0,37700,0,37700,0,37700,0
Bàn chải Create,Sản phẩm thường,Hàng gia dụng,4901387022608,4901387022608,Có,55000,60000,60000,80000,60000,65000,Cái,55000,42,55000,1,55000,0,55000,0,55000,0
Tăm răng One Size Fits All 60 cái,Sản phẩm thường,Hàng gia dụng,4901387051110,4901387051110,Có,90000,110000,110000,140000,110000,105000,hộp,90000,0,90000,0,90000,0,90000,0,90000,0
3502-Màng bọc thực phẩm 50m Kurelife,Sản phẩm thường,Hàng gia dụng,4901422153502,4901422153502,Có,55000,65000,65000,80000,65000,67000,Cái(30),55000,26,55000,0,55000,0,55000,0,55000,0
"Keo gắn nhựa, gỗ, giấy, xốp 20ml",Sản phẩm thường,Hàng gia dụng,4901490051861,4901490051861,Có,25350,29000,29000,40000,29000,31000,Cái,25350,3,25350,2,25350,6,25350,0,25350,0
"Keo dán đồ da (túi xách, thắt lưng)",Sản phẩm thường,Hàng gia dụng,4901490055203,4901490055203,Có,26000,33000,30000,40000,33000,35000,Tuýp,26000,5,26000,3,26000,5,26000,0,26000,0
Miếng dán giữ nhiệt con thỏ,Sản phẩm thường,Hàng gia dụng,4901548160675,4901548160675,Có,70000,90000,90000,130000,90000,95000,Hộp (3x8),70000,32,70000,21,70000,44,70000,0,70000,0
Dụng cụ chà gót chân có tay cầm KAI,Sản phẩm thường,Hàng gia dụng,4901601232035,4901601232035,Có,74750,85000,80000,115000,85000,90000,cái,74750,4,74750,1,74750,0,74750,0,74750,0
Cắt móng tay KAI  Hello Kitty,Sản phẩm thường,Hàng gia dụng,4901601271188,4901601271188,Có,90000,110000,110000,140000,110000,105000,Cái,90000,0,90000,0,90000,0,90000,0,90000,0
Cắt móng tay KAI,Sản phẩm thường,Hàng gia dụng,4901601278040,4901601278040,Có,100000,110000,110000,150000,110000,135000,Cái,100000,0,100000,0,100000,0,100000,0,100000,0
Nhíp nhổ lông mày KAI,Sản phẩm thường,Hàng gia dụng,4901601278132,4901601278132,Có,61100,110000,110000,95000,110000,110000,Cái,61100,26,61100,0,61100,0,61100,0,61100,0
Muôi canh inox KAI (cán trắng),Sản phẩm thường,Hàng gia dụng,4901601292664,4901601292664,Có,62400,70000,67000,95000,70000,72000,cái,62400,3,62400,0,62400,0,62400,0,62400,0
Xẻng lật inox  chịu nhiệt KAI (cán trắng),Sản phẩm thường,Hàng gia dụng,4901601292695,4901601292695,Có,62400,70000,67000,95000,70000,72000,Cái,62400,0,62400,0,62400,0,62400,0,62400,0
Dụng cụ hớt váng mỡ KAI (cán trắng),Sản phẩm thường,Hàng gia dụng,4901601292725,4901601292725,Có,62400,70000,67000,95000,70000,72000,Cây,62400,0,62400,0,62400,0,62400,0,62400,0
Dụng cụ đánh trứng inox KAI (cán trắng),Sản phẩm thường,Hàng gia dụng,4901601292756,4901601292756,Có,62400,70000,68000,95000,70000,72000,cây,62400,0,62400,0,62400,0,62400,0,62400,0
"Dụng cụ dầm nhuyễn củ, quả bằng inox KAI",Sản phẩm thường,Hàng gia dụng,4901601292862,4901601292862,Có,82550,90000,88000,125000,90000,92000,Cái,82550,0,82550,0,82550,0,82550,0,82550,0
Dụng cụ hớt váng mỡ inox KAI (cán đỏ),Sản phẩm thường,Hàng gia dụng,4901601293005,4901601293005,Có,76700,83000,80000,105000,83000,85000,cái,76700,3,76700,11,76700,2,76700,0,76700,0
Muôi canh inox KAI cỡ nhỏ (cán đỏ),Sản phẩm thường,Hàng gia dụng,4901601293128,4901601293128,Có,76700,35000,35000,115000,35000,42000,gói,76700,0,76700,0,76700,0,76700,0,76700,0
7072v-Muỗng inox Kai,Sản phẩm thường,Hàng gia dụng,4901601297072,4901601297072,Có,28000,35000,32000,40000,35000,37000,Cái,28000,0,28000,0,28000,0,28000,0,28000,0
Bấm móng tay thân nhựa hoa văn KAI ,Sản phẩm thường,Hàng gia dụng,4901601301038,4901601301038,Có,89700,97000,95000,140000,97000,100000,Cái,89700,1,89700,1,89700,0,89700,0,89700,0
4941v-Vá múc inox Kai ,Sản phẩm thường,Hàng gia dụng,4901601434941,4901601434941,Có,28000,32000,32000,40000,32000,32000,Cái,28000,3,28000,0,28000,0,28000,0,28000,0
"Bấm móng tay thân nhựa KAI (màu trắng, cỡ trung)",Sản phẩm thường,Hàng gia dụng,4901601937411,4901601937411,Có,76700,85000,85000,110000,85000,90000,Cái,76700,1,76700,0,76700,0,76700,0,76700,0
"Bấm móng tay thân nhựa KAI (màu cam, cỡ trung)",Sản phẩm thường,Hàng gia dụng,4901601939255,4901601939255,Có,76700,85000,85000,110000,85000,90000,Cái,76700,4,76700,6,76700,7,76700,0,76700,0
"Bấm móng tay thân nhựa KAI (màu xanh lá, cỡ trung)",Sản phẩm thường,Hàng gia dụng,4901601939262,4901601939262,Có,76700,85000,85000,110000,85000,90000,Tuýp,76700,4,76700,4,76700,8,76700,0,76700,0
Nhíp inox KAI Nhật Bản set 2 cái,Sản phẩm thường,Hàng gia dụng,4901601974959,4901601974959,Có,66300,75000,75000,100000,75000,77000,Cái,66300,5,66300,0,66300,3,66300,0,66300,0
2456-Nước thông cống Johnson vàng (set 2),Sản phẩm thường,Hàng gia dụng,4901609002456,4901609002456,Có,155000,165000,165000,220000,165000,170000,Set (5),155000,0,155000,0,155000,0,155000,0,155000,0
Set bàn chải + kđr du lịch GUM,Sản phẩm thường,Hàng gia dụng,4901616212268,4901616212268,Có,60000,75000,70000,100000,75000,80000,Hộp(72),60000,0,60000,0,60000,0,60000,0,60000,0
Bàn chải răng em bé Sunstar từ 6 đến 12 tuổi,Sản phẩm thường,Hàng gia dụng,4901616214811,4901616214811,Có,23000,28000,27000,40000,28000,30000,Cái(6x20),23000,20,23000,6,23000,0,23000,0,23000,0
4828-Bàn chải Sunstar cho bé 4-6 tuổi,Sản phẩm thường,Hàng gia dụng,4901616214828,4901616214828,Có,28000,30000,30000,40000,30000,32000,Cái(120),28000,10,28000,0,28000,1,28000,0,28000,0
4835-Bàn chải em bé 2-4 tuổi Sunstar,Sản phẩm thường,Hàng gia dụng,4901616214835,4901616214835,Có,26267,32000,30000,40000,32000,33000,Cái(20x6),26267,12,26267,9,26267,12,26267,0,26267,0
4842-Bàn chải Sunstar cho bé 6 tháng ,Sản phẩm thường,Hàng gia dụng,4901616214842,4901616214842,Có,28000,30000,30000,40000,30000,32000,Cái(120),28000,11,28000,11,28000,32,28000,0,28000,0
Tăm răng GUM Sunstar SS-M,Sản phẩm thường,Hàng gia dụng,4901616215108,4901616215108,Có,120000,120000,120000,150000,120000,135000,gói,120000,0,120000,0,120000,0,120000,0,120000,0
Tăm răng GUM Sunstar SSS-S,Sản phẩm thường,Hàng gia dụng,4901616215115,4901616215115,Có,120000,120000,120000,150000,120000,135000,gói,120000,0,120000,0,120000,0,120000,0,120000,0
5191-Tăm gum Procare 30 cái (SSS~S),Sản phẩm thường,Hàng gia dụng,4901616215191,4901616215191,Có,75000,85000,85000,120000,85000,87000,cái,75000,0,75000,0,75000,0,75000,0,75000,0
5634-Tăm gum 40 cái size SSS-S,Sản phẩm thường,Hàng gia dụng,4901616215634,4901616215634,Có,96982,110000,105000,150000,110000,115000,Hộp ,96982,0,96982,0,96982,0,96982,0,96982,0
5641-Tăm gum 40 cái (size SS-M),Sản phẩm thường,Hàng gia dụng,4901616215641,4901616215641,Có,65000,80000,75000,100000,80000,82000,Hộp,65000,0,65000,0,65000,0,65000,0,65000,0
Tăm răng GUM vàng 20 cây,Sản phẩm thường,Hàng gia dụng,4901616216112,4901616216112,Có,87000,80000,80000,120000,80000,90000,Cái,87000,0,87000,0,87000,0,87000,0,87000,0
Tăm răng GUM hồng 20 cây,Sản phẩm thường,Hàng gia dụng,4901616216129,4901616216129,Có,89000,110000,110000,120000,110000,100000,Hộp,89000,0,89000,0,89000,0,89000,0,89000,0
6167-Tăm gum Procare 30 cái (SS~M),Sản phẩm thường,Hàng gia dụng,4901616216167,4901616216167,Có,75000,85000,85000,120000,85000,87000,cái,75000,4,75000,0,75000,0,75000,0,75000,0
Màng bọc thực phẩm 22cmx50cm Kasei,Sản phẩm thường,Hàng gia dụng,4901670110197,4901670110197,Có,70000,80000,80000,100000,80000,80000,hộp,70000,0,70000,0,70000,0,70000,0,70000,0
Màng bọc thực phẩm Asahi Kasei 20m,Sản phẩm thường,Hàng gia dụng,4901670110210,4901670110210,Có,35000,45000,45000,60000,45000,40000,hộp,35000,0,35000,0,35000,0,35000,0,35000,0
1071- Túi Ziploc size S 18 gói,Sản phẩm thường,Hàng gia dụng,4901670111071,4901670111071,Có,28000,33000,33000,40000,33000,35000,hộp,28000,3,28000,0,28000,0,28000,0,28000,0
1279-Túi Ziploc size M 16 gói,Sản phẩm thường,Hàng gia dụng,4901670111279,4901670111279,Có,28000,33000,33000,40000,33000,35000,hộp,28000,0,28000,0,28000,0,28000,0,28000,0
Găng tay biết thở SHOWA size S,Sản phẩm thường,Hàng gia dụng,4901792020695,4901792020695,Có,35750,41000,41000,55000,41000,44000,Cái,35750,0,35750,0,35750,10,35750,0,35750,0
Găng tay biết thở SHOWA size M,Sản phẩm thường,Hàng gia dụng,4901792020718,4901792020718,Có,35750,41000,41000,55000,41000,44000,Cái,35750,5,35750,3,35750,10,35750,0,35750,0
Găng tay biết thở SHOWA size L,Sản phẩm thường,Hàng gia dụng,4901792020725,4901792020725,Có,35750,41000,41000,55000,41000,44000,Cái,35750,7,35750,0,35750,10,35750,0,35750,0
Bàn chải - kèm đá bọt,Sản phẩm thường,Hàng gia dụng,4901983105088,4901983105088,Có,93060,100000,100000,130000,100000,105000,cái,93060,0,93060,0,93060,0,93060,0,93060,0
Chổi cọ toilet Towa kèm hộp đựng,Sản phẩm thường,Hàng gia dụng,4901983105194,4901983105194,Có,45500,50000,48000,70000,50000,52000,cây,45500,5,45500,4,45500,2,45500,0,45500,0
Chổi cọ toilet TOWA,Sản phẩm thường,Hàng gia dụng,4901983105231,4901983105231,Có,31850,36000,35000,45000,36000,37000,Cái,31850,0,31850,6,31850,0,31850,0,31850,0
Chổi cọ sàn 2 đầu,Sản phẩm thường,Hàng gia dụng,4901983105446,4901983105446,Có,23400,29000,28000,35000,29000,30000,cái,23400,4,23400,4,23400,5,23400,0,23400,0
Bàn chải vệ sinh nhà tắm cán dài,Sản phẩm thường,Hàng gia dụng,4901983105453,4901983105453,Có,51350,57000,57000,79000,57000,60000,Cái,51350,0,51350,0,51350,0,51350,0,51350,0
Máng treo tròn có 20 kẹp chữ A,Sản phẩm thường,Hàng gia dụng,4901983105873,4901983105873,Có,64350,70000,70000,99000,70000,75000,Cái,64350,0,64350,0,64350,0,64350,0,64350,0
Set 10 móc phơi quần áo Towasan,Sản phẩm thường,Hàng gia dụng,4901983105996,4901983105996,Có,52650,58000,57000,75000,58000,59000,Set,52650,6,52650,6,52650,8,52650,0,52650,0
Bàn chải giặt giày,Sản phẩm thường,Hàng gia dụng,4901983106115,4901983106115,Có,22750,26000,25000,35000,26000,27000,Cái,22750,9,22750,5,22750,10,22750,0,22750,0
Bàn chải giặt quần áo có tay cầm,Sản phẩm thường,Hàng gia dụng,4901983106122,4901983106122,Có,25350,29000,28500,40000,29000,30000,Cái,25350,4,25350,3,25350,4,25350,0,25350,0
492 Mút - Baking Soda chùi rửa dụng cụ nấu ăn,Sản phẩm thường,Hàng gia dụng,4901983111492,4901983111492,Có,29183,35000,35000,45000,35000,35000,cái,29183,0,29183,0,29183,0,29183,0,29183,0
Móc phơi quần áo 8 cái Towa (màu đen),Sản phẩm thường,Hàng gia dụng,4901983200622,4901983200622,Có,38390,43000,42000,50000,43000,45000,Cái,38390,4,38390,1,38390,4,38390,0,38390,0
Móc phơi quần áo 8 cái Towa (Xanh rêu),Sản phẩm thường,Hàng gia dụng,4901983200707,4901983200707,Có,38390,43000,42000,50000,43000,45000,Cái,38390,0,38390,0,38390,2,38390,0,38390,0
Móc phơi quần áo 8 cái Towa (4 màu),Sản phẩm thường,Hàng gia dụng,4901983200790,4901983200790,Có,38390,43000,42000,50000,43000,45000,Cái,38390,0,38390,0,38390,1,38390,0,38390,0
Khung phơi  24 kẹp xoay 360 độ màu hồng,Sản phẩm thường,Hàng gia dụng,4901983210683,4901983210683,Có,71500,80000,80000,110000,80000,85000,Cái,71500,0,71500,0,71500,0,71500,0,71500,0
Móc phơi  24 kẹp xoay 360 độ,Sản phẩm thường,Hàng gia dụng,4901983210935,4901983210935,Có,71500,80000,80000,110000,80000,85000,Cái,71500,0,71500,0,71500,0,71500,0,71500,0
Khung móc kẹp vuông gấp 24 kẹp- Xanh lá,Sản phẩm thường,Hàng gia dụng,4901983245968,4901983245968,Có,54670,60000,60000,70000,60000,60000,cái,54670,0,54670,0,54670,0,54670,0,54670,0
Móc phơi quần áo Towasan màu xanh set 10,Sản phẩm thường,Hàng gia dụng,4901983245975,4901983245975,Có,52650,58000,58000,80000,58000,60000,Set,52650,0,52650,0,52650,1,52650,0,52650,0
Khung móc kẹp vuông gấp 32 kẹp-Xanh dương,Sản phẩm thường,Hàng gia dụng,4901983246040,4901983246040,Có,71610,80000,80000,100000,80000,82000,cái,71610,0,71610,0,71610,0,71610,0,71610,0
Khung móc kẹp vuông gấp 32 kẹp- Hồng,Sản phẩm thường,Hàng gia dụng,4901983246064,4901983246064,Có,71610,80000,80000,100000,80000,82000,cái,71610,0,71610,0,71610,0,71610,0,71610,0
Khung phơi  24 kẹp cao cấp dáng vuông,Sản phẩm thường,Hàng gia dụng,4901983246507,4901983246507,Có,89700,100000,100000,138000,100000,102000,Cái,89700,0,89700,0,89700,0,89700,0,89700,0
Kẹp chữ A lớn 20 cái,Sản phẩm thường,Hàng gia dụng,4901983247023,4901983247023,Có,18224,19000,19000,20000,19000,19000,cái,18224,0,18224,0,18224,0,18224,0,18224,0
Móc treo khăn tắm điều chỉnh độ dài,Sản phẩm thường,Hàng gia dụng,4901983251976,4901983251976,Có,25350,29000,29000,40000,29000,30000,Cái,25350,12,25350,4,25350,5,25350,0,25350,0
Móc phơi áo cổ tròn 5 cái,Sản phẩm thường,Hàng gia dụng,4901983252249,4901983252249,Có,35200,42000,42000,50000,42000,42000,cái,35200,0,35200,0,35200,0,35200,0,35200,0
Set 8 móc phơi quần áo,Sản phẩm thường,Hàng gia dụng,4901983252485,4901983252485,Có,37800,45000,45000,65000,45000,47000,Set,37800,0,37800,1,37800,2,37800,0,37800,0
Móc phơi thường 10 cái,Sản phẩm thường,Hàng gia dụng,4901983252607,4901983252607,Có,18370,21000,20000,30000,21000,22000,cái,18370,1,18370,5,18370,9,18370,0,18370,0
"Set 8 móc phơi (xanh, hồng) mã mới",Sản phẩm thường,Hàng gia dụng,4901983252621,4901983252621,Có,42250,35000,45000,65000,35000,35000,Set,42250,5,42250,7,42250,9,42250,0,42250,0
Bàn chải nhà tắm có thể điều chỉnh độ dài,Sản phẩm thường,Hàng gia dụng,4901983304351,4901983304351,Có,110500,120000,120000,170000,120000,125000,Cái,110500,0,110500,0,110500,0,110500,0,110500,0
Miếng massage rửa mặt cao cấp bằng silicon,Sản phẩm thường,Hàng gia dụng,4901983332835,4901983332835,Có,76700,85000,82000,120000,85000,90000,cái,76700,15,76700,14,76700,6,76700,0,76700,0
Chổi cọ toilet TOWA (đầu vuông),Sản phẩm thường,Hàng gia dụng,4901983428392,4901983428392,Có,25350,30000,30000,40000,30000,32000,Cái,25350,4,25350,3,25350,1,25350,0,25350,0
Bàn chải toilet xơ dừa,Sản phẩm thường,Hàng gia dụng,4901983428422,4901983428422,Có,30550,35000,35000,47000,35000,37000,Cái,30550,0,30550,0,30550,0,30550,0,30550,0
Tấm lót tủ chén 30x500cm,Sản phẩm thường,Hàng gia dụng,4901983571951,4901983571951,Có,40150,40000,40000,60000,40000,42000,cái,40150,0,40150,0,40150,1,40150,0,40150,0
Miếng chắn dầu mỡ bếp gas cao cấp,Sản phẩm thường,Hàng gia dụng,4901987220138,4901987220138,Có,44200,50000,50000,65000,50000,52000,Cái,44200,6,44200,7,44200,7,44200,0,44200,0
4026-Hút ẩm 3 hộp Hakugen,Sản phẩm thường,Hàng gia dụng,4902407394026,4902407394026,Có,42000,50000,50000,70000,50000,55000,Block(15),42000,0,42000,0,42000,0,42000,0,42000,0
Thuốc làm đông cứng côn trùng,Sản phẩm thường,Hàng gia dụng,4902424434293,4902424434293,Có,158000,165000,165000,200000,165000,170000,chai,158000,0,158000,0,158000,0,158000,0,158000,0
Đầu bàn chải Oral B ( 2 cái),Sản phẩm thường,Hàng gia dụng,4902430589321,4902430589321,Có,110000,180000,180000,160000,180000,190000,cái,110000,0,110000,0,110000,0,110000,0,110000,0
Xịt hạ sốt,Sản phẩm thường,Hàng gia dụng,4902508150958,4902508150958,Có,170000,180000,180000,200000,180000,180000,chai,170000,0,170000,0,170000,0,170000,0,170000,0
Màng bọc thực phẩm Hitachi 30cm x 100m,Sản phẩm thường,Hàng gia dụng,4902534213108,4902534213108,Có,88550,95000,95000,120000,95000,98000,cái,88550,0,88550,0,88550,0,88550,0,88550,0
Pin sạc Panasonic,Sản phẩm thường,Hàng gia dụng,4902704222015,4902704222015,Có,110000,125000,125000,160000,125000,130000,cái,110000,0,110000,0,110000,0,110000,0,110000,0
Pin sạc Panasonic,Sản phẩm thường,Hàng gia dụng,4902704222022,4902704222022,Có,180000,190000,190000,270000,190000,220000,chai,180000,0,180000,0,180000,0,180000,0,180000,0
5214v-Pin 2A Mitsubishi ,Sản phẩm thường,Hàng gia dụng,4902901785214,4902901785214,Có,28000,35000,32000,45000,35000,37000,Set,28000,2,28000,0,28000,0,28000,0,28000,0
Bộ thổi bong bóng xà phòng Pooh,Sản phẩm thường,Hàng gia dụng,4902923125340,4902923125340,Có,37700,47000,45000,58000,47000,50000,Cái,37700,3,37700,4,37700,6,37700,0,37700,0
Màng nhôm bọc thực phẩm 25cmx8m,Sản phẩm thường,Hàng gia dụng,4902951700014,4902951700014,Có,35750,41000,41000,55000,41000,45000,Cái,35750,6,35750,2,35750,4,35750,0,35750,0
Miếng chắn dầu mỡ bếp ga,Sản phẩm thường,Hàng gia dụng,4902951751016,4902951751016,Có,34450,40000,40000,55000,40000,42000,Cái,34450,4,34450,6,34450,7,34450,0,34450,0
8803-Bông vệ sinh có đế - hồng,Sản phẩm thường,Hàng gia dụng,4903180178803,4903180178803,Có,84700,92000,90000,110000,92000,95000,cái,84700,0,84700,0,84700,2,84700,0,84700,0
8810-Bông vệ sinh có đế - xanh,Sản phẩm thường,Hàng gia dụng,4903180178810,4903180178810,Có,84700,90000,88000,110000,90000,92000,cái,84700,0,84700,0,84700,0,84700,0,84700,0
8827-Bông vệ sinh có đế - xanh lá,Sản phẩm thường,Hàng gia dụng,4903180178827,4903180178827,Có,84700,90000,88000,110000,90000,92000,cái,84700,1,84700,0,84700,2,84700,0,84700,0
8841-Bông vệ sinh không đế - hồng,Sản phẩm thường,Hàng gia dụng,4903180178841,4903180178841,Có,42350,46000,45000,55000,46000,47000,cái,42350,0,42350,1,42350,0,42350,0,42350,0
8858-Bông vệ sinh không đế - xanh ,Sản phẩm thường,Hàng gia dụng,4903180178858,4903180178858,Có,42350,46000,45000,55000,46000,47000,cái,42350,1,42350,0,42350,1,42350,0,42350,0
8865-Bông vệ sinh không đế - xanh lá,Sản phẩm thường,Hàng gia dụng,4903180178865,4903180178865,Có,42350,46000,45000,55000,46000,47000,cái,42350,0,42350,0,42350,0,42350,0,42350,0
