Tên sản phẩm*,Hình thức quản lý sản phẩm,Mã loại sản phẩm,Mã SKU*,Barcode,Áp dụng thuế,PL_Giá nhập,PL_Giá bán buôn,PL_Giá sỉ Đặc Biệt,PL_Giá bán lẻ,PL_Giá sỉ 1,PL_Giá sỉ 2,Đơn vị,LC_CN1_Giá vốn khởi tạo*,LC_CN1_Tồn kho ban đầu*,LC_CN2_Giá vốn khởi tạo*,LC_CN2_Tồn kho ban đầu*,LC_CN3_Giá vốn khởi tạo*,LC_CN3_Tồn kho ban đầu*,LC_CN4_Giá vốn khởi tạo*,LC_CN4_Tồn kho ban đầu*,LC_CN5_Giá vốn khởi tạo*,LC_CN5_Tồn kho ban đầu*
Áo giữ nhiệt nữ uniqlo  size L,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800223,5800223,Có,230000,245000,245000,300000,245000,260000,Cái,230000,1,230000,3,230000,3,230000,0,230000,0
Áo giữ nhiệt nữ uniqlo  size XL,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800224,5800224,Có,230000,245000,245000,300000,245000,260000,Cái,230000,4,230000,3,230000,4,230000,0,230000,0
Áo khoác đa năng  Uniqlo,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",580023,580023,Có,700000,850000,850000,1200,850000,900000,Cái,700000,0,700000,0,700000,0,700000,0,700000,0
Áo giữ nhiệt trẻ em Uniqlo,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",580024,580024,Có,160000,185000,185000,220000,185000,200000,cái,160000,0,160000,0,160000,0,160000,0,160000,0
Áo giữ nhiệt trẻ em Uniqlo extra,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",580024.1,580024.1,Có,200000,220000,220000,280000,220000,230000,cái,200000,0,200000,0,200000,0,200000,0,200000,0
Quần giữ nhiệt trẻ em Uniqlo ,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",580024.3,580024.3,Có,160000,185000,185000,220000,185000,190000,cái,160000,0,160000,1,160000,0,160000,0,160000,0
Quần giữ nhiệt nam loại cộng nhiệt Uniqlo XS,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",580029,580029,Có,235000,260000,260000,350000,260000,270000,Cái,235000,0,235000,3,235000,2,235000,0,235000,0
Quần giữ nhiệt nam Uniqlo size M,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800292,5800292,Có,270000,280000,280000,350000,280000,280000,Cái ,270000,0,270000,0,270000,0,270000,0,270000,0
Quần giữ nhiệt nam loại cộng nhiệt Uniqlo L,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800293,5800293,Có,324000,260000,260000,450000,260000,270000,Cái,324000,0,324000,3,324000,0,324000,0,324000,0
Quần giữ nhiệt nam loại cộng nhiệt Uniqlo XL,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800294,5800294,Có,324000,260000,260000,450000,260000,270000,Cái,324000,0,324000,0,324000,0,324000,0,324000,0
Quần giữ nhiệt nam Uniqlo cộng nhiệt size M,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800295,5800295,Có,324000,280000,280000,450000,280000,280000,cái,324000,0,324000,0,324000,5,324000,0,324000,0
Quần giữ nhiệt Nam Uniqlo size S,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800296,5800296,Có,230000,250000,250000,300000,250000,260000,Cái,230000,0,230000,2,230000,0,230000,0,230000,0
Quần giữ nhiệt Nam Uniqlo size M,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800297,5800297,Có,230000,250000,250000,300000,250000,260000,Cái,230000,0,230000,1,230000,0,230000,0,230000,0
Quần giữ nhiệt Nam Uniqlo size L,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800298,5800298,Có,230000,250000,250000,300000,250000,260000,Cái,230000,0,230000,5,230000,0,230000,0,230000,0
Quần giữ nhiệt Nam Uniqlo size XL,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800299,5800299,Có,230000,250000,250000,300000,250000,255000,Cái,230000,0,230000,0,230000,0,230000,0,230000,0
Áo thun nam thể thao (3780) ,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800311,5800311,Có,430000,430000,430000,700000,430000,440000,Cái,430000,0,430000,0,430000,0,430000,0,430000,0
Áo Thun Nam Uniqlo Có Cổ,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800312,5800312,Có,400000,550000,550000,550000,550000,550000,cái,400000,0,400000,0,400000,0,400000,0,400000,0
Áo thun Uniqlo,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800313,5800313,Có,230000,280000,270000,400000,280000,300000,cái,230000,53,230000,8,230000,27,230000,0,230000,0
Áo thun Gu,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800314,5800314,Có,200000,,,500000,,,Cái,200000,0,200000,0,200000,0,200000,0,200000,0
Áo dây  nữ Uniqlo ( NeW),Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800321,5800321,Có,290000,320000,320000,400000,320000,330000,Cái,290000,0,290000,0,290000,0,290000,0,290000,0
Áo lông vũ nam Closhi size M,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",580036,580036,Có,900000,950000,950000,1300,950000,1000,cái,900000,0,900000,0,900000,0,900000,0,900000,0
Áo lông vũ Gile Nam Closshi ,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",580037,580037,Có,550000,580000,580000,800000,580000,600000,Cái,550000,0,550000,0,550000,0,550000,0,550000,0
Áo gió Nam Under Amour ( N),Sản phẩm thường,"Quần áo - Khăn, tất, thảm",580038,580038,Có,950000,980000,980000,1050,980000,990000,cái,950000,0,950000,0,950000,0,950000,0,950000,0
Áo chống nắng Nam Descente  ( hàng hiệu),Sản phẩm thường,"Quần áo - Khăn, tất, thảm",580044,580044,Có,820000,1050,1050,1500,1050,1250,Cái,820000,0,820000,0,820000,0,820000,0,820000,0
Áo chống nắng Nam Uniqlo  thun lạnh size M,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",580045,580045,Có,450000,680000,680000,600000,680000,690000,cái,450000,9,450000,7,450000,6,450000,0,450000,0
Áo chống nắng Nam Uniqlo  thun lạnh size S,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800451,5800451,Có,650000,680000,680000,750000,680000,690000,Cái,650000,0,650000,0,650000,0,650000,0,650000,0
Áo chống nắng nam Uniqlo thun lạnh Size L,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800452,5800452,Có,450000,680000,680000,600000,680000,690000,Cái,450000,2,450000,7,450000,5,450000,0,450000,0
Áo chống nắng Nam Uniqlo  thun lạnh size XL,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800453,5800453,Có,650000,680000,680000,750000,680000,690000,Cái,650000,0,650000,0,650000,0,650000,0,650000,0
Áo len Nam Cashmere size M,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",580061,580061,Có,700000,800000,800000,1050,800000,850000,Cái ,700000,0,700000,2,700000,2,700000,0,700000,0
Áo len Cashmere  Nữ Uniqlo size S,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800621,5800621,Có,700000,800000,800000,1050,800000,850000,Cái,700000,0,700000,0,700000,3,700000,0,700000,0
Áo len Cashmere Uniqlo Nữ size M,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800622,5800622,Có,700000,750000,740000,1050,750000,760000,Cái,700000,11,700000,5,700000,5,700000,0,700000,0
Bộ đồ ngủ Gu,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800623,5800623,Có,340000,370000,360000,500000,370000,380000,Bộ,340000,0,340000,0,340000,0,340000,0,340000,0
Áo len Cashmere Uniqlo Nữ size XL,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800624,5800624,Có,700000,750000,740000,1050,750000,760000,Cái,700000,0,700000,0,700000,5,700000,0,700000,0
Áo giữ nhiệt nữ  Fiber ,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",580081,580081,Có,230000,240000,240000,300000,240000,260000,Cái,230000,21,230000,4,230000,0,230000,0,230000,0
Áo giữ nhiệt Fiber Nam,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800811,5800811,Có,230000,240000,240000,320000,240000,255000,Cái ,230000,0,230000,0,230000,0,230000,0,230000,0
Áo len nữ Extra Fine Uniqlo,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800818,5800818,Có,285000,350000,350000,500000,350000,370000,Cái,285000,0,285000,0,285000,0,285000,0,285000,0
Quần giữ nhiệt nữ Uniqlo size M,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800836,5800836,Có,185000,250000,250000,300000,250000,260000,Cái,185000,1,185000,8,185000,6,185000,0,185000,0
Quần giữ nhiệt nữ Uniqlo size L,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800837,5800837,Có,230000,250000,250000,300000,250000,260000,Cái,230000,7,230000,10,230000,8,230000,0,230000,0
Áo thun Nan  thể thao ,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",580098,580098,Có,485000,520000,520000,650000,520000,550000,Cái,485000,0,485000,0,485000,0,485000,0,485000,0
Áo gió thể thao nam hiệu,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800989,5800989,Có,900000,1020,1020,1350,1020,1050,Cái,900000,0,900000,0,900000,0,900000,0,900000,0
Áo gió nam thể thao Defective Struct,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",5800999,5800999,Có,650000,750000,750000,1000,750000,800000,Cái,650000,0,650000,0,650000,0,650000,0,650000,0
Áo Gió Bé Uni 2 Lớp,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",580112,580112,Có,400000,,,600000,,,Cái,400000,5,400000,0,400000,0,400000,0,400000,0
Quần giữ nhiệt Fiber Nam size S,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",580290,580290,Có,230000,250000,250000,300000,250000,260000,Cái,230000,0,230000,0,230000,0,230000,0,230000,0
Quần giữ nhiệt Fiber Nam size M,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",580291,580291,Có,190000,230000,220000,300000,230000,235000,Cái,190000,3,190000,10,190000,4,190000,0,190000,0
Quần giữ nhiệt Fiber Nam size L,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",580292,580292,Có,190000,230000,220000,300000,230000,235000,Cái,190000,14,190000,17,190000,6,190000,0,190000,0
Quần giữ nhiệt Fiber Nam size XL,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",580293,580293,Có,190000,230000,220000,300000,230000,235000,Cái,190000,1,190000,1,190000,1,190000,0,190000,0
Quần giữ nhiệt Fiber Nam size XXL,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",580294,580294,Có,220000,235000,,300000,235000,240000,Cái,220000,0,220000,0,220000,0,220000,0,220000,0
Quần giữ nhiệt Fiber nam size XXL,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",580295,580295,Có,0,235000,,300000,235000,240000,Cái,0,0,0,0,0,0,0,0,0,0
Quần giữ nhiệt Fiber nam size XXXL,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",580296,580296,Có,190000,235000,,300000,235000,240000,Cái,190000,0,190000,0,190000,0,190000,0,190000,0
Áo len Nam Cashmere size S,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",58061,58061,Có,750000,800000,800000,1050,800000,850000,Cái,750000,0,750000,7,750000,2,750000,0,750000,0
Áo len Cashmere Nam size XL,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",58062,58062,Có,700000,750000,740000,1050,750000,760000,Cái,700000,2,700000,0,700000,0,700000,0,700000,0
Áo gió nữ Uniqlo S,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",58064,58064,Có,490000,520000,520000,700000,520000,550000,cái,490000,7,490000,10,490000,7,490000,0,490000,0
Áo gió nữ Uniqlo size M,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",580641,580641,Có,490000,520000,520000,700000,520000,550000,cái,490000,9,490000,0,490000,4,490000,0,490000,0
Áo gió nữ Uniqlo L,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",580642,580642,Có,490000,520000,520000,700000,520000,550000,cái,490000,2,490000,2,490000,0,490000,0,490000,0
Áo gió nữ Uniqlo size  XL,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",580643,580643,Có,490000,580000,580000,700000,580000,550000,cái,490000,0,490000,0,490000,0,490000,0,490000,0
Áo gió nam Uniqlo size XS,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",580644,580644,Có,450000,520000,520000,700000,520000,500000,Cái,450000,0,450000,0,450000,0,450000,0,450000,0
Áo gió Nam Uniqlo size S,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",580645,580645,Có,520000,520000,520000,750000,520000,550000,cái,520000,4,520000,7,520000,0,520000,0,520000,0
Áo gió Nam Uniqlo size M,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",580646,580646,Có,540000,520000,520000,750000,520000,550000,cái,540000,10,540000,11,540000,24,540000,0,540000,0
Áo gió Nam Uniqlo size L ,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",580647,580647,Có,540000,520000,520000,750000,520000,550000,Cái,540000,16,540000,8,540000,13,540000,0,540000,0
Áo gió Nam Uniqlo size XL,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",580648,580648,Có,540000,520000,520000,750000,520000,550000,Cái,540000,9,540000,8,540000,6,540000,0,540000,0
Áo gió thể thao Nam hai lớp (hh),Sản phẩm thường,"Quần áo - Khăn, tất, thảm",580649,580649,Có,900000,1000,1000,1350,1000,1050,Cái ,900000,0,900000,0,900000,0,900000,0,900000,0
Áo gió Nam Under Amour L,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",580650,580650,Có,950000,1050,1050,1400,1050,1100,Cái,950000,0,950000,0,950000,0,950000,0,950000,0
Áo gió Nam Under Amour size M,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",580651,580651,Có,950000,1050,1050,1400,1050,1100,Cái,950000,0,950000,0,950000,0,950000,0,950000,0
Áo khoác chống nắng nữ,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",580701,580701,Có,331250,380000,380000,550000,380000,400000,Cái,331250,5,331250,0,331250,0,331250,0,331250,0
Áo Cardigan Uniqlo Nữ size M,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",580702,580702,Có,350000,380000,380000,550000,380000,400000,Cái,350000,0,350000,0,350000,0,350000,0,350000,0
Áo Cardigan Uniqlo Nữ size L,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",580703,580703,Có,350000,380000,380000,550000,380000,400000,Cái,350000,0,350000,0,350000,0,350000,0,350000,0
Áo Cardigan Uniqlo Nữ size XL,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",580704,580704,Có,350000,380000,380000,550000,380000,400000,Cái,350000,0,350000,0,350000,0,350000,0,350000,0
Áo khoác thun lạnh nữ,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",580979,580979,Có,680000,850000,800000,1035,850000,900000,Cái,680000,2,680000,0,680000,0,680000,0,680000,0
Bịt mặt chống nắng Closshi,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",58569,58569,Có,95000,105000,105000,150000,105000,105000,Cái,95000,0,95000,0,95000,0,95000,0,95000,0
Quần giữ nhiệt thể thao nam size M,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",587001,587001,Có,260000,300000,300000,400000,300000,310000,Cái,260000,0,260000,5,260000,0,260000,0,260000,0
Quần giữ nhiệt thể thao nam size L,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",587002,587002,Có,260000,300000,300000,400000,300000,310000,Cái,260000,0,260000,2,260000,0,260000,0,260000,0
Quần giữ nhiệt thể thao nam size XL,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",587003,587003,Có,260000,300000,300000,400000,300000,310000,Cái,260000,0,260000,0,260000,0,260000,0,260000,0
9168-Nón thể thao Perro,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",589168,589168,Có,80000,90000,90000,150000,90000,95000,Cái,80000,0,80000,0,80000,0,80000,0,80000,0
Quần lót nâng mông set đôi size S,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",589991,589991,Có,165000,180000,180000,250000,180000,185000,Set,165000,0,165000,0,165000,0,165000,0,165000,0
Quần lót nâng mông set đôi size M,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",589992,589992,Có,165000,180000,180000,250000,180000,185000,Set,165000,0,165000,0,165000,0,165000,0,165000,0
Quần lót nâng mông set đôi size L,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",589993,589993,Có,165000,180000,180000,250000,180000,185000,Set,165000,0,165000,0,165000,0,165000,0,165000,0
Quần lót nâng mông set đôi size XL,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",589994,589994,Có,165000,180000,180000,250000,180000,185000,Set,165000,0,165000,0,165000,0,165000,0,165000,0
Mũ thể thao ,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",600472,600472,Có,380000,435000,435000,500000,435000,440000,Cái,380000,0,380000,1,380000,0,380000,0,380000,0
9849-Báo trùm áo gối ROLLELA 33x50cm,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",60337481139849,60337481139849,Có,150000,190000,180000,250000,190000,200000,Cái,150000,0,150000,2,150000,0,150000,0,150000,0
2429-Thảm Bryndum 45x120cm IKEA,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",60406337222429,60406337222429,Có,250000,290000,290000,450000,290000,300000,Cái,250000,10,250000,3,250000,10,250000,0,250000,0
1679-Thảm LYNGSA 60x90cm -  IKEA,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",60418825231679,60418825231679,Có,648000,720000,710000,800000,720000,730000,Cái,648000,2,648000,0,648000,1,648000,0,648000,0
Bộ đồ bơi Mizuno,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",60776,60776,Có,1050,1150,1150,1650,1150,1200,Cái,1050,0,1050,0,1050,0,1050,0,1050,0
8919v- Đầm thun Cool,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",645618718918,645618718918,Có,550000,600000,600000,750000,600000,620000,Cái,550000,0,550000,0,550000,0,550000,0,550000,0
Khăn voan nữ,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",6500001,6500001,Có,120000,130000,130000,200000,130000,140000,cái,120000,2,120000,0,120000,0,120000,0,120000,0
Chăn lông cừu Kirkland 248x233,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",69001,69001,Có,800000,830000,820000,1050,830000,850000,cái,800000,0,800000,0,800000,0,800000,0,800000,0
Áo lót có gọng Glacier size M (980y),Sản phẩm thường,"Quần áo - Khăn, tất, thảm",6953002,6953002,Có,0,165000,160000,250000,165000,17000,Cái,0,0,0,0,0,0,0,0,0,0
Khẩu trang có che cổ,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",6965996586225,6965996586225,Có,130000,145000,145000,200000,145000,150000,cái,130000,0,130000,0,130000,0,130000,0,130000,0
Áo chống nắng nữ cotton size S,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",70011,70011,Có,330000,350000,350000,390000,350000,360000,cái,330000,21,330000,12,330000,8,330000,0,330000,0
Áo chống nắng nữ cotton size M,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",70012,70012,Có,350000,360000,350000,390000,360000,360000,cái,350000,124,350000,19,350000,13,350000,0,350000,0
Áo chống nắng nữ cotton size L,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",70013,70013,Có,330000,360000,350000,390000,360000,360000,cái,330000,76,330000,52,330000,26,330000,0,330000,0
Áo chống nắng nữ cotton size XL,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",70014,70014,Có,330000,360000,350000,390000,360000,360000,cái,330000,122,330000,25,330000,12,330000,0,330000,0
Áo chống nắng nữ cotton size XXL,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",70015,70015,Có,330000,350000,350000,420000,350000,360000,cái,330000,18,330000,6,330000,3,330000,0,330000,0
1520-Bộ áo lót (1280y),Sản phẩm thường,"Quần áo - Khăn, tất, thảm",7001520,7001520,Có,0,250000,250000,300000,250000,255000,Bộ,0,0,0,0,0,0,0,0,0,0
Áo chống nắng nữ cotton size 3XL,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",70016,70016,Có,330000,350000,350000,420000,350000,360000,cái,330000,0,330000,0,330000,0,330000,0,330000,0
Áo lót có gọng Cinema Club size M (1580y),Sản phẩm thường,"Quần áo - Khăn, tất, thảm",7001802,7001802,Có,0,260000,250000,350000,260000,265000,Cái,0,0,0,0,0,0,0,0,0,0
Khăn tắm organic Imabari 70cm x130cm loại dày,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",73043047,73043047,Có,370000,380000,380000,550000,380000,385000,Cái ,370000,10,370000,0,370000,0,370000,0,370000,0
Quần gen size M ( 480-880),Sản phẩm thường,"Quần áo - Khăn, tất, thảm",731001,731001,Có,100000,120000,120000,180000,120000,130000,Cái,100000,6,100000,2,100000,3,100000,0,100000,0
Quần gen size L ( 480-880),Sản phẩm thường,"Quần áo - Khăn, tất, thảm",731002,731002,Có,100000,120000,120000,180000,120000,130000,Cái,100000,10,100000,1,100000,0,100000,0,100000,0
Quần gen size XL (480-880),Sản phẩm thường,"Quần áo - Khăn, tất, thảm",731003,731003,Có,100000,120000,120000,180000,120000,130000,Cái,100000,2,100000,0,100000,2,100000,0,100000,0
Quần gen size M ( 980-2600),Sản phẩm thường,"Quần áo - Khăn, tất, thảm",731200,731200,Có,130000,150000,150000,200000,150000,145000,Cái,130000,5,130000,8,130000,9,130000,0,130000,0
Quần gen size L (980-2600),Sản phẩm thường,"Quần áo - Khăn, tất, thảm",731201,731201,Có,130000,150000,150000,200000,150000,145000,Cái,130000,8,130000,0,130000,2,130000,0,130000,0
Quần gen size XL (980-2600),Sản phẩm thường,"Quần áo - Khăn, tất, thảm",731202,731202,Có,130000,150000,150000,200000,150000,145000,Cái,130000,7,130000,6,130000,2,130000,0,130000,0
Áo Bra Feel Gu size M (1490),Sản phẩm thường,"Quần áo - Khăn, tất, thảm",740002,740002,Có,180000,210000,210000,300000,210000,210000,cái,180000,0,180000,0,180000,0,180000,0,180000,0
Áo Bra Feel Gu size L (1490),Sản phẩm thường,"Quần áo - Khăn, tất, thảm",740003,740003,Có,180000,210000,210000,300000,210000,210000,cái,180000,0,180000,0,180000,0,180000,0,180000,0
Bộ áo lót không gọng Gu size M (1490),Sản phẩm thường,"Quần áo - Khăn, tất, thảm",741001,741001,Có,270000,260000,260000,450000,260000,270000,Set,270000,0,270000,0,270000,0,270000,0,270000,0
Bộ áo lót không gọng Gu size L (1490),Sản phẩm thường,"Quần áo - Khăn, tất, thảm",741002,741002,Có,270000,260000,260000,450000,260000,270000,Set,270000,0,270000,0,270000,0,270000,0,270000,0
Áo gió nam Gu,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",7450023,7450023,Có,300000,360000,350000,500000,360000,370000,Cái,300000,0,300000,0,300000,0,300000,0,300000,0
Áo lót không gọng Closhi size M (1500),Sản phẩm thường,"Quần áo - Khăn, tất, thảm",751001,751001,Có,180000,210000,210000,350000,210000,215000,Cái,180000,0,180000,3,180000,0,180000,0,180000,0
Áo lót không gọng Closhi size L (1500),Sản phẩm thường,"Quần áo - Khăn, tất, thảm",751002,751002,Có,180000,210000,210000,350000,210000,215000,Cái,180000,0,180000,0,180000,7,180000,0,180000,0
Áo lót không gọng Closshi size LL (1500),Sản phẩm thường,"Quần áo - Khăn, tất, thảm",751003,751003,Có,180000,210000,210000,350000,210000,215000,cái,180000,0,180000,0,180000,1,180000,0,180000,0
Quần Kaki Nữ Uniqlo ,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",78840,78840,Có,400000,450000,450000,550000,450000,460000,Cái,400000,0,400000,0,400000,0,400000,0,400000,0
Áo chống nắng nội địa Nhật nữ,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",80000061,80000061,Có,450000,440000,440000,700000,440000,450000,Cái,450000,12,450000,0,450000,0,450000,0,450000,0
Áo chống nắng GU size XL,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",800010,800010,Có,250000,280000,280000,370000,280000,290000,Cái,250000,0,250000,0,250000,0,250000,0,250000,0
Áo chống nắng GU thun thể thao ,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",800011,800011,Có,320000,370000,370000,500000,370000,380000,Áo,320000,0,320000,3,320000,0,320000,0,320000,0
Áo chống nắng GU size S,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",80007,80007,Có,250000,280000,280000,370000,280000,290000,Cái,250000,10,250000,0,250000,0,250000,0,250000,0
Áo chống nắng GU size M,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",80008,80008,Có,250000,280000,280000,370000,280000,290000,Cái ,250000,0,250000,0,250000,0,250000,0,250000,0
Áo chống nắng GU size L,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",80009,80009,Có,250000,280000,280000,370000,280000,290000,Cái,250000,7,250000,1,250000,0,250000,0,250000,0
Áo chống nắng nữ Airism size S,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",80011,80011,Có,350000,370000,370000,450000,370000,380000,cái,350000,1,350000,0,350000,0,350000,0,350000,0
Áo chống nắng mẫu 2018 S,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",800111,800111,Có,350000,370000,370000,450000,370000,390000,cái,350000,17,350000,2,350000,9,350000,0,350000,0
Áo chống nắng nữ Airism size M,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",80012,80012,Có,350000,370000,370000,450000,370000,380000,cái,350000,11,350000,1,350000,0,350000,0,350000,0
Áo chống nắng mẫu 2018 M,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",800121,800121,Có,350000,370000,360000,450000,370000,380000,Cái,350000,58,350000,0,350000,15,350000,0,350000,0
Áo chống nắng nữ Airism size L,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",80013,80013,Có,350000,390000,390000,450000,390000,400000,cái,350000,47,350000,5,350000,3,350000,0,350000,0
Áo chống nắng mẫu 2018 L,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",800131,800131,Có,350000,370000,360000,450000,370000,380000,Cái,350000,35,350000,0,350000,18,350000,0,350000,0
Áo chống nắng nữ Airism size XL,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",80014,80014,Có,350000,370000,360000,450000,370000,380000,cái,350000,98,350000,8,350000,0,350000,0,350000,0
Áo chống nắng mẫu 2018 XL,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",800141,800141,Có,350000,480000,480000,450000,480000,390000,Cái,350000,3,350000,0,350000,0,350000,0,350000,0
5059-Bao Áo gối DVALA 35x59cm,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",80228612155059,80228612155059,Có,190000,230000,220000,300000,230000,235000,Cái,190000,2,190000,1,190000,1,190000,0,190000,0
9289-Khăn tắm FOSKAN 40x70cm,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",80453097219289,80453097219289,Có,190000,230000,220000,280000,230000,235000,Cái,190000,0,190000,0,190000,1,190000,0,190000,0
Khăn tắm cotton 76 cm  x 147 cm Grandeur ,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",809407102580,809407102580,Có,240000,265000,265000,380000,265000,280000,Cái ,240000,1,240000,0,240000,0,240000,0,240000,0
Quần lót không đường viền closshi thun lạnh,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",8230SG,8230SG,Có,125000,135000,135000,180000,135000,135000,Cái,125000,0,125000,0,125000,0,125000,0,125000,0
Bộ Pijama dài  tay GU size L,Sản phẩm thường,"Quần áo - Khăn, tất, thảm",8447796,8447796,Có,350000,400000,400000,500000,400000,400000,Bộ,350000,0,350000,0,350000,0,350000,0,350000,0
