Tên sản phẩm*,Hình thức quản lý sản phẩm,Mã loại sản phẩm,Mã SKU*,Barcode,Áp dụng thuế,PL_Giá nhập,PL_Giá bán buôn,PL_Giá sỉ Đặc Biệt,PL_Giá bán lẻ,PL_Giá sỉ 1,PL_Giá sỉ 2,Đơn vị,LC_CN1_Giá vốn khởi tạo*,LC_CN1_Tồn kho ban đầu*,LC_CN2_Giá vốn khởi tạo*,LC_CN2_Tồn kho ban đầu*,LC_CN3_Giá vốn khởi tạo*,LC_CN3_Tồn kho ban đầu*,LC_CN4_Giá vốn khởi tạo*,LC_CN4_Tồn kho ban đầu*,LC_CN5_Giá vốn khởi tạo*,LC_CN5_Tồn kho ban đầu*
1260-Mascara Eyemania Nudie Volume,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4580383621260,4580383621260,Có,170000,185000,180000,250000,185000,190000,Cây,170000,10,170000,2,170000,3,170000,0,170000,0
1291-Masscara Eyemania ,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4580383621291,4580383621291,Có,170000,185000,180000,250000,185000,190000,Cây,170000,1,170000,0,170000,2,170000,0,170000,0
Nước tẩy trang chiết xuất từ lá trà Clarista ,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4580390215094,4580390215094,Có,139000,155000,150000,200000,155000,160000,Chai,139000,6,139000,6,139000,6,139000,0,139000,0
Nước tẩy trang dưỡng trắng Clarista 300ml,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4580390215100,4580390215100,Có,139000,150000,145000,200000,150000,155000,Chai,139000,8,139000,6,139000,4,139000,0,139000,0
SRM than hoạt tính Clarista 130g,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4580390216015,4580390216015,Có,68000,75000,73000,100000,75000,78000,Tuýp,68000,7,68000,7,68000,6,68000,0,68000,0
SRM tạo bọt than hoạt tính Clarista 160g,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4580390216022,4580390216022,Có,81000,88000,87000,120000,88000,90000,Tuýp,81000,8,81000,4,81000,4,81000,0,81000,0
Mặt nạ Co2 Gel Pack,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4580482173271,4580482173271,Có,2600,2700,2700,2950,2700,2700,gói,2600,0,2600,0,2600,0,2600,0,2600,0
0331-Nước hoa hồng tinh chất vàng 24K Gold Blossom,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4580495660331,4580495660331,Có,240000,255000,255000,380000,255000,260000,Chai,240000,0,240000,0,240000,0,240000,0,240000,0
0348-Kem dưỡng ẩm Gold Blossom 50g,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4580495660348,4580495660348,Có,240000,260000,260000,450000,260000,265000,Hộp,240000,0,240000,0,240000,0,240000,0,240000,0
1519-Máy Massage nâng cơ Refa ,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4582138091519,4582138091519,Có,3800,4100,4000,5000,4100,4200,Cái,3800,0,3800,0,3800,0,3800,0,3800,0
0017-Tẩy TB chết CURE,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4582167870017,4582167870017,Có,400000,405000,405000,500000,405000,410000,chai (6x6),400000,0,400000,0,400000,0,400000,0,400000,0
Kem dưỡng cấp nước Water Treatment Cure 100g,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4582167870178,4582167870178,Có,330000,355000,355000,480000,355000,360000,Tuýp,330000,2,330000,0,330000,0,330000,0,330000,0
CC Nature Origin Style,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4582222112854,4582222112854,Có,150000,200000,200000,250000,200000,200000,hộp,150000,0,150000,0,150000,0,150000,0,150000,0
Kem dưỡng trắng da Silky veil,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4582300800130,4582300800130,Có,195000,205000,205000,300000,205000,210000,Hộp,195000,4,195000,0,195000,1,195000,0,195000,0
Trị mụn thịt EX 18ml,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4582300800260,4582300800260,Có,260000,275000,270000,500000,275000,280000,Tuýp,260000,0,260000,0,260000,0,260000,0,260000,0
Mặt nạ Lululun đỏ,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4582305062007,4582305062007,Có,101000,110000,110000,150000,110000,115000,set,101000,0,101000,0,101000,0,101000,0,101000,0
Mặt nạ LULULUN vàng ,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4582305062014,4582305062014,Có,110000,110000,110000,140000,110000,115000,Gói,110000,0,110000,0,110000,0,110000,0,110000,0
Mặt nạ ngày Lululun (32 miếng),Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4582305062021,4582305062021,Có,335000,360000,360000,450000,360000,370000,gói,335000,0,335000,0,335000,0,335000,0,335000,0
Mặt nạ Lululun 5M Sunny Day trắng da,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4582305063035,4582305063035,Có,90000,100000,100000,130000,100000,105000,Hộp,90000,0,90000,0,90000,0,90000,0,90000,0
3127-Mặt nạ Lululun One Night xanh da dầu,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4582305063127,4582305063127,Có,15000,18000,18000,30000,18000,20000,gói,15000,0,15000,0,15000,0,15000,0,15000,0
3134-Mặt nạ Lululun One Night hồng,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4582305063134,4582305063134,Có,15000,18000,18000,30000,18000,22000,gói,15000,0,15000,0,15000,0,15000,0,15000,0
Mặt nạ Lululun 36M hồng cấp ẩm,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4582305063417,4582305063417,Có,410000,420000,420000,480000,420000,430000,Hộp,410000,0,410000,0,410000,0,410000,0,410000,0
Mặt nạ Lululun 32M trắng da,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4582305063424,4582305063424,Có,410000,420000,420000,480000,420000,430000,Hộp,410000,0,410000,0,410000,0,410000,0,410000,0
Mặt  nạ Lululun 32 miếng xanh,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4582305063431,4582305063431,Có,410000,420000,420000,480000,420000,430000,Hộp,410000,0,410000,0,410000,0,410000,0,410000,0
Mặt nạ mịn da Lululun (32 miếng),Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4582305063448,4582305063448,Có,435000,450000,450000,500000,450000,400000,gói,435000,0,435000,0,435000,0,435000,0,435000,0
Mặt nạ Lululun vàng (32 miếng),Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4582305063455,4582305063455,Có,430000,450000,450000,500000,450000,430000,gói,430000,0,430000,0,430000,0,430000,0,430000,0
Mặt nạ Lululun 7M hồng cấp ẩm,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4582305063462,4582305063462,Có,92000,97000,95000,140000,97000,100000,gói,92000,0,92000,1,92000,0,92000,0,92000,0
Mặt nạ Lululun 7M trắng da,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4582305063479,4582305063479,Có,88000,95000,93000,140000,95000,100000,set,88000,0,88000,0,88000,0,88000,0,88000,0
3493-Mặt nạ  Lululun Precious Red 7M,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4582305063493,4582305063493,Có,90000,100000,100000,150000,100000,105000,Gói,90000,0,90000,0,90000,0,90000,0,90000,0
3509-MN Lululun Precious White 7M,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4582305063509,4582305063509,Có,90000,100000,100000,150000,100000,105000,Gói,90000,0,90000,0,90000,0,90000,0,90000,0
3516-MN Lululun Premium 7M Lavender,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4582305063516,4582305063516,Có,85000,95000,95000,140000,95000,97000,Gói,85000,0,85000,0,85000,0,85000,0,85000,0
3523-MN Lululun Premium 7M xanh dưa lưới,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4582305063523,4582305063523,Có,85000,95000,95000,140000,95000,97000,Gói,85000,0,85000,0,85000,0,85000,0,85000,0
3530-Mặt nạ Lululun Premium 7M Okinawa ,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4582305063530,4582305063530,Có,88000,95000,92000,140000,95000,97000,cái,88000,0,88000,0,88000,0,88000,0,88000,0
3554-Mặt nạ Lulu Premium xanh ,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4582305063554,4582305063554,Có,90000,95000,95000,140000,95000,100000,Bịch,90000,0,90000,0,90000,0,90000,0,90000,0
4483-MN Lululun Premium 7M dâu tây,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4582305064483,4582305064483,Có,85000,95000,95000,140000,95000,97000,Gói,85000,0,85000,0,85000,0,85000,0,85000,0
4841-MN Lululun Premium 7M dưa hấu,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4582305064841,4582305064841,Có,85000,95000,95000,140000,95000,100000,Gói,85000,0,85000,1,85000,0,85000,0,85000,0
Mặt nạ Lululun Precious Green 7 miếng,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4582305064940,4582305064940,Có,130000,135000,135000,190000,135000,140000,Gói ,130000,0,130000,0,130000,0,130000,0,130000,0
5060-Mặt nạ Lululun Premium mùa thu 7M,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4582305065060,4582305065060,Có,90000,100000,100000,140000,100000,105000,gói,90000,0,90000,0,90000,0,90000,0,90000,0
5084-MN Lululun 7M Premium chanh,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4582305065084,4582305065084,Có,85000,95000,95000,140000,95000,97000,Gói,85000,0,85000,0,85000,0,85000,0,85000,0
5374-Mặt Nạ Lululun Premium Sakura Special Edition 7M,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4582305065374,4582305065374,Có,82716,95000,95000,140000,95000,97000,Gói,82716,0,82716,0,82716,0,82716,0,82716,0
5718-Mặt nạ Lululun 7M xdương cấp ẩm,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4582305065718,4582305065718,Có,103000,110000,105000,140000,110000,115000,Gói,103000,0,103000,0,103000,0,103000,0,103000,0
0089-Tẩy TB chết Natureine 250ml,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4582308960089,4582308960089,Có,210000,220000,220000,300000,220000,225000,chai,210000,0,210000,0,210000,0,210000,0,210000,0
0116-Xịt khoáng enzyme Hanaka,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4582394340116,4582394340116,Có,300000,320000,315000,450000,320000,325000,hộp (50),300000,15,300000,1,300000,5,300000,0,300000,0
Mặt nạ CC Collagen Benoa 30 miếng,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4582410080156,4582410080156,Có,180000,190000,190000,280000,190000,195000,Gói ,180000,0,180000,0,180000,0,180000,0,180000,0
1161-SRM Gel nóng Skinvill 200g,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4582445101161,4582445101161,Có,400000,420000,420000,500000,420000,430000,Tuýp,400000,0,400000,1,400000,0,400000,0,400000,0
Line Pefit Chou ,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4589409130540,4589409130540,Có,155000,165000,165000,250000,165000,170000,Cây,155000,0,155000,0,155000,0,155000,0,155000,0
Mặt nạ từ tính phục hồi da Monali 110g ,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4589533550436,4589533550436,Có,2700,2800,2800,3400,2800,2820,Hộp,2700,1,2700,0,2700,1,2700,0,2700,0
0058-Dầu tẩy trang cure 200ml,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4589563520058,4589563520058,Có,400000,420000,410000,520000,420000,430000,Chai,400000,11,400000,8,400000,2,400000,0,400000,0
0065-Lotion Serum Cure 180ml,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4589563520065,4589563520065,Có,300000,320000,320000,480000,320000,330000,Chai,300000,0,300000,0,300000,0,300000,0,300000,0
0102-Tẩy TB chết Cure new,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4589563520102,4589563520102,Có,400000,420000,415000,520000,420000,425000,Chai(36),400000,15,400000,9,400000,7,400000,0,400000,0
1098-Mặt nạ Sakura Jinmanshini 4M,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4589634851098,4589634851098,Có,140000,150000,150000,200000,150000,155000,hộp,140000,0,140000,0,140000,0,140000,0,140000,0
1511-Mặt Nạ Bã Rượu Sake Pack 120g,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4589645871511,4589645871511,Có,155000,160000,160000,250000,160000,165000,Hộp(48),155000,19,155000,2,155000,0,155000,0,155000,0
Phấn Cushion Tiara Girl màu xanh cho da dầu,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4589645872136,4589645872136,Có,135000,150000,145000,250000,150000,155000,hộp,135000,0,135000,4,135000,2,135000,0,135000,0
Cushion Tiara girl màu tối cho da dầu,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4589645872143,4589645872143,Có,135000,150000,145000,250000,150000,155000,Hộp,135000,4,135000,0,135000,2,135000,0,135000,0
2181- Phấn CushionFoundation Tiara Girl SPF50+ hồng ,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4589645872181,4589645872181,Có,138000,160000,155000,250000,160000,165000,Cái,138000,0,138000,3,138000,1,138000,0,138000,0
Mặt nạ gạo gói đỏ 10 miếng,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4589684102034,4589684102034,Có,150000,160000,160000,220000,160000,165000,gói,150000,0,150000,0,150000,0,150000,0,150000,0
30034 PG Premium Gel 100g,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4589735330034,4589735330034,Có,600000,650000,650000,700000,650000,660000,Tuýp,600000,0,600000,0,600000,0,600000,0,600000,0
Mặt nạ Alface+ Diamond Moisture màu hồng 5M,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4589750490072,4589750490072,Có,100000,120000,120000,150000,120000,125000,Hộp,100000,0,100000,0,100000,0,100000,0,100000,0
Mặt nạ Alface 5M hồng cấp ẩm,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4589750490089,4589750490089,Có,100000,120000,120000,150000,120000,125000,Hộp,100000,0,100000,0,100000,0,100000,0,100000,0
Mặt Nạ Alface+ Crystal Moisture xanh 5M,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4589750490102,4589750490102,Có,100000,120000,120000,150000,120000,125000,Hộp,100000,0,100000,0,100000,0,100000,0,100000,0
Mặt nạ Alface 5M xanh chống lão hóa,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4589750490119,4589750490119,Có,100000,120000,120000,150000,120000,125000,Hộp,100000,0,100000,0,100000,0,100000,0,100000,0
Mặt nạ thảo mộc Botanical 30M,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4589919561711,4589919561711,Có,360000,370000,370000,500000,370000,380000,Hộp,360000,0,360000,0,360000,0,360000,0,360000,0
Mặt nạ thảo mộc Botanical 5M,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4589919561728,4589919561728,Có,90000,110000,110000,150000,110000,115000,Bịch,90000,0,90000,0,90000,0,90000,0,90000,0
Lăn nách Nam,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,460000045,460000045,Có,154000,150000,150000,190000,150000,155000,chai,154000,0,154000,0,154000,0,154000,0,154000,0
SRM Perfect Whip Collagen hồng 120g ,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,462080,462080,Có,80000,85000,85000,120000,85000,88000,Tuýp,80000,0,80000,0,80000,0,80000,0,80000,0
Mặt nạ Antarctic 3M chống lão hóa,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4713575098544,4713575098544,Có,100000,120000,120000,150000,120000,125000,Hộp,100000,0,100000,0,100000,0,100000,0,100000,0
Mặt nạ Antarctic 3M trắng da,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4713575101725,4713575101725,Có,100000,120000,120000,150000,120000,125000,Hộp,100000,0,100000,0,100000,0,100000,0,100000,0
Má hồng EXCEL,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,487811,487811,Có,436000,460000,455000,550000,460000,465000,hộp,436000,0,436000,6,436000,4,436000,0,436000,0
Phấn nén Canmake MO,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901008304533,4901008304533,Có,195000,215000,210000,300000,215000,220000,hộp,195000,0,195000,0,195000,0,195000,0,195000,0
Phấn nén Canmake MB,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901008305318,4901008305318,Có,195000,215000,210000,300000,215000,220000,hộp,195000,0,195000,0,195000,1,195000,0,195000,0
Phấn phủ nén Canmake tone PN tự nhiên,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901008306872,4901008306872,Có,205000,215000,215000,300000,215000,220000,hộp,205000,0,205000,0,205000,0,205000,0,205000,0
Má hồng Canmake,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901008307947,4901008307947,Có,150000,155000,155000,200000,155000,160000,hộp,150000,0,150000,0,150000,0,150000,0,150000,0
Phấn nén Canmake ML,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901008308661,4901008308661,Có,195000,215000,210000,300000,215000,220000,Hộp,195000,2,195000,1,195000,2,195000,0,195000,0
Phấn nén Canmake PL,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901008309347,4901008309347,Có,200000,210000,205000,300000,210000,215000,hộp,200000,0,200000,0,200000,0,200000,0,200000,0
Phấn phủ nén Canmake tone PP hồng,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901008309859,4901008309859,Có,200000,215000,215000,300000,215000,220000,hộp,200000,0,200000,0,200000,0,200000,0,200000,0
9880-Phấn hộp Canmake MP,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901008309880,4901008309880,Có,200000,215000,210000,300000,215000,220000,Hộp,200000,0,200000,0,200000,0,200000,0,200000,0
1036-Phấn nén Canmake SA,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901008311036,4901008311036,Có,220000,230000,230000,300000,230000,245000,Hộp,220000,0,220000,0,220000,0,220000,0,220000,0
7222-Tẩy TB chết Utena trà xanh 130g,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901234247222,4901234247222,Có,82000,86000,85000,140000,86000,88000,tuýp (36),82000,24,82000,14,82000,5,82000,0,82000,0
7611-Tẩy TB chết Utena nha đam 130g,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901234247611,4901234247611,Có,82000,86000,85000,140000,86000,88000,tuýp (36),82000,31,82000,13,82000,22,82000,0,82000,0
8021-Tẩy TB chết Utena than củi 130g,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901234248021,4901234248021,Có,82000,86000,85000,140000,86000,88000,tuýp (36),82000,15,82000,13,82000,12,82000,0,82000,0
Tẩy TB chết hạnh nhân Utena,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901234248106,4901234248106,Có,100000,110000,110000,150000,110000,110000,tuýp,100000,0,100000,0,100000,0,100000,0,100000,0
8618-SRM đất sét trắng+óc chó Utena,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901234248618,4901234248618,Có,85000,92000,90000,140000,92000,95000,Tuýt (36),85000,12,85000,10,85000,4,85000,0,85000,0
Mặt nạ Puresa ,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901234296527,4901234296527,Có,105000,120000,120000,150000,120000,120000,Hộp,105000,0,105000,0,105000,0,105000,0,105000,0
6626 - Mặt nạ Puresa Utena dưỡng ẩm 5 miếng,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901234296626,4901234296626,Có,100000,120000,120000,160000,120000,120000,hộp,100000,0,100000,0,100000,0,100000,0,100000,0
6732 - Mặt nạ trắng da Vitamin C Utena Puresa Sheet Mask 5 miếng,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901234296732,4901234296732,Có,100000,120000,120000,160000,120000,120000,Hộp,100000,0,100000,0,100000,0,100000,0,100000,0
Mặt nạ Utena collagen giữ ẩm 3M,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901234299214,4901234299214,Có,130000,155000,150000,230000,155000,160000,Hộp,130000,11,130000,6,130000,5,130000,0,130000,0
Mặt nạ Utena Collagen 3M,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901234299313,4901234299313,Có,130000,155000,150000,230000,155000,160000,hộp,130000,12,130000,8,130000,5,130000,0,130000,0
Mặt nạ Utena sữa ong chúa 3M,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901234299719,4901234299719,Có,145000,155000,150000,230000,155000,160000,hộp,145000,12,145000,7,145000,5,145000,0,145000,0
0514-Mặt nạ Utena hoa anh đào 3M,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901234300514,4901234300514,Có,130000,140000,140000,200000,140000,145000,hộp,130000,0,130000,0,130000,0,130000,0,130000,0
Lăn nách 8x4 xanh lá cây,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901301022202,4901301022202,Có,80000,100000,100000,140000,100000,95000,cái,80000,0,80000,0,80000,0,80000,0,80000,0
Lăn nách 8x4 màu xanh dương,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901301022233,4901301022233,Có,110000,90000,90000,120000,90000,95000,chai,110000,0,110000,0,110000,0,110000,0,110000,0
1525-Gel cạo râu Success Kao 180g ,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901301031525,4901301031525,Có,71500,80000,80000,110000,80000,85000,chai,71500,0,71500,0,71500,0,71500,0,71500,0
Giấy thấm dầu Biore,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901301200228,4901301200228,Có,105000,110000,110000,135000,110000,110000,gói,105000,0,105000,0,105000,0,105000,0,105000,0
Giấy thấm dầu Biore,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901301210494,4901301210494,Có,105000,110000,110000,135000,110000,110000,gói,105000,0,105000,0,105000,0,105000,0,105000,0
Lăn nách 8x4 Màu vàng,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901301213051,4901301213051,Có,97000,105000,100000,120000,105000,110000,cái,97000,0,97000,0,97000,0,97000,0,97000,0
Lăn nách 8x4 màu hồng,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901301213068,4901301213068,Có,80000,90000,90000,120000,90000,95000,cái,80000,0,80000,0,80000,0,80000,0,80000,0
Phấn hộp Sophina 115,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901301216076,4901301216076,Có,160000,180000,180000,200000,180000,185000,hộp,160000,0,160000,0,160000,0,160000,0,160000,0
Lăn nách Nam,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901301220066,4901301220066,Có,100000,150000,150000,150000,150000,155000,cái,100000,0,100000,0,100000,0,100000,0,100000,0
Lăn nách Nam,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901301220073,4901301220073,Có,100000,150000,150000,150000,150000,155000,cái,100000,0,100000,0,100000,0,100000,0,100000,0
9069-Mặt nạ mắt 14M không mùi,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901301229069,4901301229069,Có,220000,235000,235000,350000,235000,240000,Hộp(12),220000,0,220000,0,220000,0,220000,0,220000,0
Phấn Primavita 03,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901301236340,4901301236340,Có,180000,200000,200000,250000,200000,200000,Hộp,180000,0,180000,0,180000,0,180000,0,180000,0
5502-Mặt nạ mắt 14M oải hương,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901301245502,4901301245502,Có,220000,220000,220000,350000,220000,250000,Hộp(12),220000,0,220000,0,220000,0,220000,0,220000,0
Mặt nạ dưỡng mắt thảo dược,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901301245519,4901301245519,Có,190000,220000,220000,300000,220000,250000,hộp,190000,0,190000,0,190000,0,190000,0,190000,0
Kem dưỡng da tay,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901301254306,4901301254306,Có,77000,95000,95000,120000,95000,95000,tuýp,77000,0,77000,0,77000,0,77000,0,77000,0
Má hồng AUB 412,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901301255358,4901301255358,Có,260000,280000,280000,380000,280000,280000,hộp,260000,0,260000,0,260000,0,260000,0,260000,0
Má hồng AUB 414,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901301255372,4901301255372,Có,260000,320000,320000,380000,320000,320000,hộp,260000,0,260000,0,260000,0,260000,0,260000,0
Má hồng AUB 415,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901301255389,4901301255389,Có,260000,320000,320000,380000,320000,320000,Hộp,260000,0,260000,0,260000,0,260000,0,260000,0
Phấn nền Primavista,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901301257130,4901301257130,Có,150000,200000,200000,250000,200000,200000,Hộp,150000,0,150000,0,150000,0,150000,0,150000,0
8373-SRM Biore nam cho da dầu 150ml,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901301258373,4901301258373,Có,95000,105000,105000,160000,105000,110000,chai,95000,0,95000,0,95000,0,95000,0,95000,0
8489-SRM Biore nam cho da thường 150ml,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901301258489,4901301258489,Có,95000,100000,100000,160000,100000,105000,chai,95000,0,95000,0,95000,0,95000,0,95000,0
5586-Mặt nạ mắt 14M hoa hồng,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901301265586,4901301265586,Có,220000,235000,235000,350000,235000,240000,Hộp(12),220000,0,220000,0,220000,0,220000,0,220000,0
Sữa rửa mặt Curel 150ml,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901301269348,4901301269348,Có,250000,265000,265000,350000,265000,265000,Hộp,250000,0,250000,0,250000,0,250000,0,250000,0
2201-Mặt nạ mắt hương cam,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901301272201,4901301272201,Có,220000,235000,235000,350000,235000,240000,Hộp(12),220000,0,220000,0,220000,0,220000,0,220000,0
Lăn nách Nam,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901301274366,4901301274366,Có,100000,150000,150000,150000,150000,155000,cái,100000,0,100000,0,100000,0,100000,0,100000,0
Phấn nền Primavista số 03,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901301297389,4901301297389,Có,150000,200000,200000,300000,200000,200000,hộp,150000,0,150000,0,150000,0,150000,0,150000,0
4957-KCN Biore trắng Face Milk 30ml,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901301304957,4901301304957,Có,125000,135000,130000,200000,135000,140000,tuýp,125000,0,125000,0,125000,0,125000,0,125000,0
Kem dưỡng da tay ,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901301312389,4901301312389,Có,77000,95000,95000,120000,95000,95000,tuýp,77000,0,77000,0,77000,0,77000,0,77000,0
4765-Lăn nách Nam 8X4 xanh dương mùi cam 60ml,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901301314765,4901301314765,Có,140000,150000,150000,200000,150000,155000,Chai,140000,0,140000,0,140000,0,140000,0,140000,0
4772-Lăn nách Nam 8X4 màu đen 60ml,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901301314772,4901301314772,Có,164000,175000,170000,200000,175000,180000,Chai,164000,0,164000,0,164000,1,164000,0,164000,0
4789-Lăn nách Nam 8X4 xanh nhạt 60ml,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901301314789,4901301314789,Có,164664,175000,170000,200000,175000,180000,Chai,164664,0,164664,0,164664,0,164664,0,164664,0
1541-Thuốc nhuộm Liese Cocoa Brown ,Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901301321541,4901301321541,Có,157420,170000,165000,250000,170000,175000,hộp,157420,0,157420,0,157420,0,157420,0,157420,0
Mặt nạ thư giãn cho mắt Kao 24 miếng (3 hương),Sản phẩm thường,Mỹ Phẩm - DC trang điểm,4901301329622,4901301329622,Có,300000,320000,310000,420000,320000,325000,hộp (15),300000,0,300000,0,300000,0,300000,0,300000,0
