Tên sản phẩm*,Hình thức quản lý sản phẩm,Mã loại sản phẩm,Mã SKU*,Barcode,Áp dụng thuế,PL_Giá nhập,PL_Giá bán buôn,PL_Giá sỉ Đặc Biệt,PL_Giá bán lẻ,PL_Giá sỉ 1,PL_Giá sỉ 2,Đơn vị,LC_CN1_Giá vốn khởi tạo*,LC_CN1_Tồn kho ban đầu*,LC_CN2_Giá vốn khởi tạo*,LC_CN2_Tồn kho ban đầu*,LC_CN3_Giá vốn khởi tạo*,LC_CN3_Tồn kho ban đầu*,LC_CN4_Giá vốn khởi tạo*,LC_CN4_Tồn kho ban đầu*,LC_CN5_Giá vốn khởi tạo*,LC_CN5_Tồn kho ban đầu*
Máy hút sữa Pigeon ,Sản phẩm thường,Hàng gia dụng nhóm 1,4902508007481,4902508007481,Có,550000,650000,650000,900000,650000,700000,Cái,550000,0,550000,0,550000,0,550000,0,550000,0
Bộ ăn dặm Pigeon,Sản phẩm thường,Hàng gia dụng nhóm 1,4902508030403,4902508030403,Có,200000,300000,300000,450000,300000,450000,cái,200000,0,200000,0,200000,0,200000,0,200000,0
Cốc nấu cháo Pigeon ,Sản phẩm thường,Hàng gia dụng nhóm 1,4902508030533,4902508030533,Có,240000,255000,255000,350000,255000,260000,Cái (5x6),240000,0,240000,0,240000,0,240000,0,240000,0
Bình uống nước Pigeon 330ml vàng,Sản phẩm thường,Hàng gia dụng nhóm 1,4902508032162,4902508032162,Có,158000,170000,165000,250000,170000,175000,Cái (4x5),158000,8,158000,5,158000,0,158000,0,158000,0
Bình uống nước Pigeon 330ml hồng,Sản phẩm thường,Hàng gia dụng nhóm 1,4902508032179,4902508032179,Có,158000,170000,165000,250000,170000,175000,Cái (4x5),158000,12,158000,7,158000,0,158000,0,158000,0
Bình uống nước Pigeon 330ml xanh,Sản phẩm thường,Hàng gia dụng nhóm 1,4902508032186,4902508032186,Có,158000,170000,165000,250000,170000,175000,Cái (4x5),158000,4,158000,4,158000,1,158000,0,158000,0
Bình uống nước Pigeon 150ml vàng,Sản phẩm thường,Hàng gia dụng nhóm 1,4902508032957,4902508032957,Có,128000,140000,135000,200000,140000,145000,cái(4x5),128000,8,128000,4,128000,0,128000,0,128000,0
Bình uống nước Pigeon 150ml màu hồng,Sản phẩm thường,Hàng gia dụng nhóm 1,4902508137515,4902508137515,Có,128000,140000,135000,200000,140000,145000,Cái (4x5),128000,9,128000,5,128000,0,128000,0,128000,0
Bình uống nước Pigeon 150ml xanh ,Sản phẩm thường,Hàng gia dụng nhóm 1,4902508137522,4902508137522,Có,128000,140000,135000,200000,140000,145000,cái(4x5),128000,5,128000,8,128000,4,128000,0,128000,0
Nồi cơm Hitachi TG18-R màu đỏ,Sản phẩm thường,Hàng gia dụng nhóm 1,4902530016970,4902530016970,Có,6500,7600,7600,8500,7600,7000,cái,6500,0,6500,0,6500,0,6500,0,6500,0
Bếp từ Hitachi HT-K60S,Sản phẩm thường,Hàng gia dụng nhóm 1,4902530029413,4902530029413,Có,9200,9650,9600,11500,9650,9700,cái,9200,1,9200,0,9200,1,9200,0,9200,0
Bếp từ Hitachi HT-K8STWF,Sản phẩm thường,Hàng gia dụng nhóm 1,4902530104547,4902530104547,Có,24200,25000,25000,26000,25000,25200,Cái ,24200,0,24200,0,24200,0,24200,0,24200,0
Bếp từ Hitachi HT-K6S(K),Sản phẩm thường,Hàng gia dụng nhóm 1,4902530130782,4902530130782,Có,8800,9300,9250,10500,9300,9350,Cái,8800,0,8800,0,8800,0,8800,0,8800,0
Bếp từ Hitachi HT-K6K(K),Sản phẩm thường,Hàng gia dụng nhóm 1,4902530130799,4902530130799,Có,10600,11100,11000,12500,11100,11200,Cái,10600,0,10600,0,10600,0,10600,0,10600,0
Nồi cơm Hitachi 1.0 Lít RZ-YV100M-W (trắng),Sản phẩm thường,Hàng gia dụng nhóm 1,4902530131093,4902530131093,Có,7500,8700,8700,9500,8700,8800,Cái,7500,0,7500,0,7500,0,7500,0,7500,0
Nồi cơm Hitachi 1.0 Lít RZ-YV100M-R (đỏ) ,Sản phẩm thường,Hàng gia dụng nhóm 1,4902530131109,4902530131109,Có,6500,8700,8700,8000,8700,8800,Cái,6500,0,6500,0,6500,0,6500,0,6500,0
Nồi cơm Hitachi 1.8L YV180M,Sản phẩm thường,Hàng gia dụng nhóm 1,4902530131123,4902530131123,Có,8100,8600,8600,10300,8600,8650,cái,8100,0,8100,0,8100,0,8100,0,8100,0
Nồi cơm Hitachi 1 lít RZ-SG10JG,Sản phẩm thường,Hàng gia dụng nhóm 1,4902530964844,4902530964844,Có,4550,5200,5200,6000,5200,5350,cái,4550,0,4550,0,4550,0,4550,0,4550,0
Pin sạc Panasonic eneloop 2100,Sản phẩm thường,Hàng gia dụng nhóm 1,4902704218810,4902704218810,Có,150000,160000,160000,190000,160000,165000,Set,150000,0,150000,0,150000,0,150000,0,150000,0
8827-Pin sạc Panasonic 4 cục 2A,Sản phẩm thường,Hàng gia dụng nhóm 1,4902704218827,4902704218827,Có,370000,400000,390000,500000,400000,410000,Set,370000,2,370000,0,370000,0,370000,0,370000,0
Pin sạc 3A set 4,Sản phẩm thường,Hàng gia dụng nhóm 1,4902704218858,4902704218858,Có,250000,260000,260000,320000,260000,280000,Set,250000,0,250000,0,250000,0,250000,0,250000,0
Máy sạc 2 pin Panasonic,Sản phẩm thường,Hàng gia dụng nhóm 1,4902704227904,4902704227904,Có,270000,300000,300000,350000,300000,300000,cái,270000,0,270000,0,270000,0,270000,0,270000,0
Pin sạc Panasonic,Sản phẩm thường,Hàng gia dụng nhóm 1,4902704227973,4902704227973,Có,250000,250000,250000,350000,250000,260000,cái,250000,2,250000,0,250000,0,250000,0,250000,0
Sạc pin Panasonic Eneloop 2100,Sản phẩm thường,Hàng gia dụng nhóm 1,4902704332769,4902704332769,Có,300000,320000,320000,450000,320000,330000,set,300000,0,300000,1,300000,0,300000,0,300000,0
Sạc pin Panasonic CC24,Sản phẩm thường,Hàng gia dụng nhóm 1,4902704332783,4902704332783,Có,250000,280000,280000,350000,280000,285000,cặp ,250000,3,250000,1,250000,0,250000,0,250000,0
Máy hút bụi Panasonic MC-SU120A-W,Sản phẩm thường,Hàng gia dụng nhóm 1,4902704841209,4902704841209,Có,3800,4200,4200,4800,4200,4100,cái,3800,0,3800,0,3800,0,3800,0,3800,0
Máy lọc nước tạo độ kiềm PH Panasonic HS90S,Sản phẩm thường,Hàng gia dụng nhóm 1,4902704851246,4902704851246,Có,23000,24000,23500,28000,24000,24500,Cái,23000,1,23000,1,23000,1,23000,0,23000,0
Cục lọc nước máy lọc nước TK-HS90C1,Sản phẩm thường,Hàng gia dụng nhóm 1,4902704851253,4902704851253,Có,3221,3350,3300,3750,3350,3400,Cái,3221,0,3221,1,3221,1,3221,0,3221,0
Máy sấy chén Mitsubishi TK-ST11-H,Sản phẩm thường,Hàng gia dụng nhóm 1,4902901485510,4902901485510,Có,2800,3150,3100,4000,3150,3200,Cái,2800,1,2800,2,2800,2,2800,0,2800,0
Máy sấy chén Mitsubishi TK-TS7S-H,Sản phẩm thường,Hàng gia dụng nhóm 1,4902901485527,4902901485527,Có,3200,4500,4500,4000,4500,3650,Cái,3200,0,3200,0,3200,0,3200,0,3200,0
Bếp từ Mitsubishi CS-T34BFR cảm ứng không lò nướng,Sản phẩm thường,Hàng gia dụng nhóm 1,4902901744495,4902901744495,Có,21500,22200,22000,24500,22200,22300,Cai,21500,1,21500,1,21500,1,21500,0,21500,0
Tủ cấp đông Mitsubishi MF-U14B-B,Sản phẩm thường,Hàng gia dụng nhóm 1,4902901798924,4902901798924,Có,14300,15200,15200,17000,15200,15500,Cái,14300,0,14300,0,14300,0,14300,0,14300,0
Máy lạnh Mitsubishi 2HP MUCZ-G4018S,Sản phẩm thường,Hàng gia dụng nhóm 1,4902901832376,4902901832376,Có,17000,17500,17500,20500,17500,17800,Cái,17000,0,17000,0,17000,0,17000,0,17000,0
Bếp từ Mitsubishi CS-G318MS,Sản phẩm thường,Hàng gia dụng nhóm 1,4902901842184,4902901842184,Có,11000,11600,11500,13500,11600,11700,cái,11000,1,11000,2,11000,1,11000,0,11000,0
Miếng lót bếp từ Kiredea 21cm,Sản phẩm thường,Hàng gia dụng nhóm 1,4902951150017,4902951150017,Có,170000,190000,190000,280000,190000,200000,Cái,170000,0,170000,0,170000,0,170000,0,170000,0
Chổi quét lấy bụi Codor Japan,Sản phẩm thường,Hàng gia dụng nhóm 1,4903180185481,4903180185481,Có,145270,155000,155000,195000,155000,155000,Cây(10),145270,1,145270,1,145270,6,145270,0,145270,0
Bàn chải ĐR pin Lion,Sản phẩm thường,Hàng gia dụng nhóm 1,4903301223177,4903301223177,Có,250000,300000,300000,350000,300000,300000,cái,250000,0,250000,0,250000,0,250000,0,250000,0
Dụng cụ làm sạch thớt,Sản phẩm thường,Hàng gia dụng nhóm 1,4903320572805,4903320572805,Có,80000,90000,90000,120000,90000,95000,Cái,80000,0,80000,0,80000,0,80000,0,80000,0
6035-Nồi Saracook 16cm IH,Sản phẩm thường,Hàng gia dụng nhóm 1,4903779016035,4903779016035,Có,273000,345000,340000,420000,345000,350000,Cái,273000,4,273000,4,273000,9,273000,0,273000,0
8039-Nồi Saracook 18cm IH,Sản phẩm thường,Hàng gia dụng nhóm 1,4903779018039,4903779018039,Có,286250,355000,350000,430000,355000,360000,Cái,286250,4,286250,8,286250,5,286250,0,286250,0
0018-Chảo Saracook 20cm IH ,Sản phẩm thường,Hàng gia dụng nhóm 1,4903779020018,4903779020018,Có,236250,295000,290000,370000,295000,300000,Cái,236250,3,236250,1,236250,6,236250,0,236250,0
0025-Chảo Saracook 20cm sâu lòng IH ,Sản phẩm thường,Hàng gia dụng nhóm 1,4903779020025,4903779020025,Có,248750,,300000,380000,,310000,Cái,248750,5,248750,0,248750,1,248750,0,248750,0
0032-Nồi Saracook 20cm sâu lòng IH,Sản phẩm thường,Hàng gia dụng nhóm 1,4903779020032,4903779020032,Có,298750,345000,340000,450000,345000,350000,Cái,298750,5,298750,5,298750,7,298750,0,298750,0
0049-Nồi Saracook 20cm IH,Sản phẩm thường,Hàng gia dụng nhóm 1,4903779020049,4903779020049,Có,298750,345000,340000,450000,345000,350000,Cái,298750,5,298750,5,298750,8,298750,0,298750,0
2043-Nồi Saracook 22cm IH,Sản phẩm thường,Hàng gia dụng nhóm 1,4903779022043,4903779022043,Có,323000,425000,420000,500000,425000,430000,Cái,323000,3,323000,8,323000,5,323000,0,323000,0
4016-Chảo Saracook 24cm IH ,Sản phẩm thường,Hàng gia dụng nhóm 1,4903779024016,4903779024016,Có,261250,325000,320000,400000,325000,330000,Cái,261250,6,261250,5,261250,3,261250,0,261250,0
4023-Chảo Saracook 24cm sâu lòng IH ,Sản phẩm thường,Hàng gia dụng nhóm 1,4903779024023,4903779024023,Có,273750,345000,340000,420000,345000,350000,Cái,273750,1,273750,3,273750,2,273750,0,273750,0
4047-Nồi Saracook 24cm IH,Sản phẩm thường,Hàng gia dụng nhóm 1,4903779024047,4903779024047,Có,361250,445000,440000,520000,445000,450000,Cái,361250,3,361250,4,361250,3,361250,0,361250,0
6010-Chảo Saracook 26cm IH ,Sản phẩm thường,Hàng gia dụng nhóm 1,4903779026010,4903779026010,Có,273750,345000,340000,420000,345000,350000,Cái,273750,5,273750,3,273750,2,273750,0,273750,0
8014-Chảo Saracook 28cm IH ,Sản phẩm thường,Hàng gia dụng nhóm 1,4903779028014,4903779028014,Có,298000,375000,370000,450000,375000,380000,Cái,298000,4,298000,4,298000,2,298000,0,298000,0
8021-Chảo Saracook 28cm sâu lòng IH ,Sản phẩm thường,Hàng gia dụng nhóm 1,4903779028021,4903779028021,Có,311000,395000,390000,470000,395000,400000,Cái,311000,6,311000,4,311000,4,311000,0,311000,0
0017-Chảo Saracook 30cm IH ,Sản phẩm thường,Hàng gia dụng nhóm 1,4903779030017,4903779030017,Có,311250,395000,390000,470000,395000,400000,Cái,311250,5,311250,3,311250,5,311250,0,311250,0
0024-Chảo Saracook 30cm sâu lòng IH ,Sản phẩm thường,Hàng gia dụng nhóm 1,4903779030024,4903779030024,Có,336250,425000,420000,500000,425000,430000,Cái,336250,6,336250,5,336250,4,336250,0,336250,0
2127-Chảo Saracook 32cm sâu lòng IH ,Sản phẩm thường,Hàng gia dụng nhóm 1,4903779032127,4903779032127,Có,361000,410000,400000,550000,410000,420000,Cái,361000,3,361000,3,361000,3,361000,0,361000,0
Nồi IH nắp hình cà chua 23 cm,Sản phẩm thường,Hàng gia dụng nhóm 1,4903779064937,4903779064937,Có,850000,920000,920000,1100,920000,930000,cái,850000,3,850000,0,850000,0,850000,0,850000,0
Nồi IH MR-5711 trụng mì 22cm,Sản phẩm thường,Hàng gia dụng nhóm 1,4903779067853,4903779067853,Có,850000,900000,900000,1050,900000,920000,Cái,850000,0,850000,0,850000,0,850000,0,850000,0
0860-Nồi Saracook 22cm sâu IH,Sản phẩm thường,Hàng gia dụng nhóm 1,4903779070860,4903779070860,Có,405000,475000,470000,550000,475000,480000,Cái,405000,5,405000,5,405000,2,405000,0,405000,0
Chảo Freiz 20cm IH,Sản phẩm thường,Hàng gia dụng nhóm 1,4903779078538,4903779078538,Có,240000,290000,290000,350000,290000,300000,Cái,240000,0,240000,0,240000,0,240000,0,240000,0
Chảo Freiz 22cm IH,Sản phẩm thường,Hàng gia dụng nhóm 1,4903779078705,4903779078705,Có,260000,310000,310000,380000,310000,310000,Cái,260000,0,260000,0,260000,0,260000,0,260000,0
Nồi Freiz 20cm IH ,Sản phẩm thường,Hàng gia dụng nhóm 1,4903779079078,4903779079078,Có,520000,570000,570000,750000,570000,580000,Cái,520000,0,520000,0,520000,0,520000,0,520000,0
Nồi Freiz 28 cm IH,Sản phẩm thường,Hàng gia dụng nhóm 1,4903779079115,4903779079115,Có,700000,750000,750000,980000,750000,780000,Cái,700000,0,700000,0,700000,0,700000,0,700000,0
Nồi hấp 25cm OR-7132,Sản phẩm thường,Hàng gia dụng nhóm 1,4903779079153,4903779079153,Có,1000,1100,1100,1350,1100,1150,Set,1000,0,1000,0,1000,0,1000,0,1000,0
4911-Xửng hấp 30cm IH Wahei,Sản phẩm thường,Hàng gia dụng nhóm 1,4903779084911,4903779084911,Có,1000,1050,1050,1350,1050,1100,Cái,1000,0,1000,0,1000,0,1000,0,1000,0
Nồi Freiz IH 32cm,Sản phẩm thường,Hàng gia dụng nhóm 1,4903779091445,4903779091445,Có,1000,1100,1100,1350,1100,1130,Cái,1000,0,1000,0,1000,0,1000,0,1000,0
Chảo Friez 18cm IH,Sản phẩm thường,Hàng gia dụng nhóm 1,4903779092497,4903779092497,Có,220000,250000,250000,320000,250000,250000,Cái,220000,0,220000,0,220000,0,220000,0,220000,0
Chảo Atta Wok Pan 21cm,Sản phẩm thường,Hàng gia dụng nhóm 1,4903779099519,4903779099519,Có,230000,260000,250000,350000,260000,270000,Cái,230000,0,230000,0,230000,0,230000,0,230000,0
Máy Lạnh Toshiba 2HP - RAS- 4024DW),Sản phẩm thường,Hàng gia dụng nhóm 1,4904050948675,4904050948675,Có,21500,22500,22500,24500,22500,22000,cái,21500,0,21500,0,21500,0,21500,0,21500,0
Nắp bệt cầu Toshiba T160 ,Sản phẩm thường,Hàng gia dụng nhóm 1,4904550922149,4904550922149,Có,3400,3800,3800,5300,3800,3950,Cái,3400,0,3400,0,3400,0,3400,0,3400,0
Quạt sạc tích điện Toshiba,Sản phẩm thường,Hàng gia dụng nhóm 1,4904550944158,4904550944158,Có,5150,5300,5300,6000,5300,5500,cái,5150,0,5150,0,5150,0,5150,0,5150,0
Lò nướng Toshiba 530,Sản phẩm thường,Hàng gia dụng nhóm 1,4904550944288,4904550944288,Có,5500,6000,6000,7500,6000,6000,cái,5500,0,5500,0,5500,0,5500,0,5500,0
Nồi cơm Toshiba áp suất,Sản phẩm thường,Hàng gia dụng nhóm 1,4904550951446,4904550951446,Có,9500,10200,10200,12500,10200,10000,cái,9500,0,9500,0,9500,0,9500,0,9500,0
Quạt Toshiba ,Sản phẩm thường,Hàng gia dụng nhóm 1,4904550957257,4904550957257,Có,1650,1800,1800,2050,1800,1800,cai,1650,0,1650,0,1650,0,1650,0,1650,0
Nồi cơm Toshiba 18VSJ W,Sản phẩm thường,Hàng gia dụng nhóm 1,4904550958247,4904550958247,Có,10050,11050,11050,12500,11050,10500,cái,10050,0,10050,0,10050,0,10050,0,10050,0
2190-Robot hút bụi Toshiba VC-RVS2-W,Sản phẩm thường,Hàng gia dụng nhóm 1,4904550962190,4904550962190,Có,10000,11200,11000,14000,11200,1130,Cái,10000,0,10000,0,10000,0,10000,0,10000,0
2206-Robot hút bụi Toshiba VC-RVS2-R,Sản phẩm thường,Hàng gia dụng nhóm 1,4904550962206,4904550962206,Có,10000,11200,11000,14000,11200,1130,Cái,10000,0,10000,0,10000,0,10000,0,10000,0
Nồi cơm Toshiba RC-18VRK 1.8L,Sản phẩm thường,Hàng gia dụng nhóm 1,4904550963487,4904550963487,Có,6550,7000,7000,8200,7000,7050,Cái,6550,0,6550,0,6550,0,6550,0,6550,0
Nồi cơm điện Toshiba 1.8L ,Sản phẩm thường,Hàng gia dụng nhóm 1,4904550964156,4904550964156,Có,4100,4600,4600,5000,4600,4500,Cái,4100,0,4100,0,4100,0,4100,0,4100,0
Nồi cơm Toshiba 1.0L RC-10VXM-W màu trắng,Sản phẩm thường,Hàng gia dụng nhóm 1,4904550977019,4904550977019,Có,8000,8800,8800,10500,8800,9200,Cái,8000,1,8000,1,8000,0,8000,0,8000,0
Nồi cơm Toshiba 1.0L RC-10VXM màu đỏ,Sản phẩm thường,Hàng gia dụng nhóm 1,4904550977026,4904550977026,Có,8000,8800,8800,10500,8800,9200,Cái,8000,0,8000,0,8000,0,8000,0,8000,0
Chảo chống dính Puntec 20cm (Japan),Sản phẩm thường,Hàng gia dụng nhóm 1,4904676009335,4904676009335,Có,328250,345000,340000,410000,345000,350000,cái,328250,4,328250,1,328250,3,328250,0,328250,0
Chảo chống dính Puntec 24cm (Japan),Sản phẩm thường,Hàng gia dụng nhóm 1,4904676009342,4904676009342,Có,388700,440000,430000,600000,440000,450000,cái,388700,2,388700,2,388700,0,388700,0,388700,0
Chảo chống dính Puntec 26cm (Japan),Sản phẩm thường,Hàng gia dụng nhóm 1,4904676009359,4904676009359,Có,389350,420000,410000,550000,420000,430000,Cái,389350,2,389350,2,389350,2,389350,0,389350,0
Chảo chống dính Puntec 28cm (Japan),Sản phẩm thường,Hàng gia dụng nhóm 1,4904676009373,4904676009373,Có,491400,530000,520000,680000,530000,540000,Cái,491400,2,491400,2,491400,2,491400,0,491400,0
Chảo chống dính Puntec 30cm (Japan),Sản phẩm thường,Hàng gia dụng nhóm 1,4904676009380,4904676009380,Có,532350,570000,560000,720000,570000,580000,Cái,532350,1,532350,3,532350,2,532350,0,532350,0
"Nồi cơm Tiger 1,8 lít nội địa Nhật",Sản phẩm thường,Hàng gia dụng nhóm 1,4904710406557,4904710406557,Có,4500,5000,5000,6000,5000,5000,cái,4500,0,4500,0,4500,0,4500,0,4500,0
Lẩu điện Tiger 2 trong 1 CQE-B200 TH,Sản phẩm thường,Hàng gia dụng nhóm 1,4904710417997,4904710417997,Có,1980,2100,2100,2500,2100,2150,Cái,1980,0,1980,0,1980,0,1980,0,1980,0
Bình giữ nhiệt Tiger 350ml,Sản phẩm thường,Hàng gia dụng nhóm 1,4904710421451,4904710421451,Có,480000,480000,480000,600000,480000,500000,Cái,480000,0,480000,0,480000,0,480000,0,480000,0
Bình giữ nhiệt Tiger 500ml,Sản phẩm thường,Hàng gia dụng nhóm 1,4904710421499,4904710421499,Có,450000,520000,520000,800000,520000,550000,Cái,450000,0,450000,0,450000,0,450000,0,450000,0
Bình thủy điện Tiger 3L,Sản phẩm thường,Hàng gia dụng nhóm 1,4904710421741,4904710421741,Có,2600,2800,2800,3950,2800,2850,Cái,2600,0,2600,0,2600,0,2600,0,2600,0
Nồi cơm Tiger 1.0L JPC-A102 ,Sản phẩm thường,Hàng gia dụng nhóm 1,4904710423820,4904710423820,Có,6300,6800,6700,8700,6800,6900,Cái,6300,1,6300,2,6300,1,6300,0,6300,0
Nồi cơm Tiger 1 Lít-  B102 TC,Sản phẩm thường,Hàng gia dụng nhóm 1,4904710423868,4904710423868,Có,8100,8500,8500,10500,8500,8800,Cái,8100,0,8100,0,8100,0,8100,0,8100,0
Nồi cơm Tiger 1.8L-  B182TC,Sản phẩm thường,Hàng gia dụng nhóm 1,4904710423882,4904710423882,Có,8700,9200,9200,12500,9200,9500,Cái,8700,0,8700,0,8700,0,8700,0,8700,0
Nồi cơm Tiger 1 lít JPH- B101,Sản phẩm thường,Hàng gia dụng nhóm 1,4904710424452,4904710424452,Có,9200,9800,9700,12800,9800,9900,Cái,9200,0,9200,0,9200,0,9200,0,9200,0
Bình giữ nhiệt Tiger 01.0L MBO-H100KT,Sản phẩm thường,Hàng gia dụng nhóm 1,4904710425954,4904710425954,Có,730000,790000,780000,1000,790000,800000,cái,730000,3,730000,3,730000,2,730000,0,730000,0
Nồi cơm tách đường Tiger JPG-S100 KS 1L,Sản phẩm thường,Hàng gia dụng nhóm 1,4904710428931,4904710428931,Có,16400,17200,17000,19500,17200,17250,Cái,16400,0,16400,0,16400,0,16400,0,16400,0
Chảo Taniguchi Marble 26cm ,Sản phẩm thường,Hàng gia dụng nhóm 1,4904761235748,4904761235748,Có,300000,350000,350000,530000,350000,360000,Cái,300000,0,300000,0,300000,0,300000,0,300000,0
Chảo Marble Taniguchi 24cm ,Sản phẩm thường,Hàng gia dụng nhóm 1,4904761235755,4904761235755,Có,280000,300000,300000,500000,300000,300000,Cái,280000,0,280000,0,280000,0,280000,0,280000,0
Chảo Marble Taniguchi 18cm ,Sản phẩm thường,Hàng gia dụng nhóm 1,4904761235762,4904761235762,Có,260000,290000,280000,400000,290000,280000,Cái,260000,0,260000,0,260000,0,260000,0,260000,0
Thùng Đựng Gạo 6kg,Sản phẩm thường,Hàng gia dụng nhóm 1,4904870161310,4904870161310,Có,700000,820000,820000,950000,820000,850000,Cái,700000,0,700000,0,700000,0,700000,0,700000,0
Bộ nồi hồng 4 món Ceramic,Sản phẩm thường,Hàng gia dụng nhóm 1,4905009997077,4905009997077,Có,2800,3100,3100,3200,3100,3000,set,2800,0,2800,0,2800,0,2800,0,2800,0
Tủ gạo SK-306W,Sản phẩm thường,Hàng gia dụng nhóm 1,4905249287747,4905249287747,Có,3700,4150,4100,4800,4150,4200,Cái,3700,0,3700,0,3700,0,3700,0,3700,0
Rổ úp bát đĩa có nắp Inomata,Sản phẩm thường,Hàng gia dụng nhóm 1,4905596005070,4905596005070,Có,201500,230000,230000,310000,230000,240000,Cái,201500,6,201500,2,201500,3,201500,0,201500,0
Thùng gạo 10kg nắp bật có bánh xe,Sản phẩm thường,Hàng gia dụng nhóm 1,4905596125105,4905596125105,Có,187850,210000,205000,280000,210000,215000,Cái,187850,4,187850,2,187850,4,187850,0,187850,0
"Bộ hộp đựng tất, đồ lót Inomata",Sản phẩm thường,Hàng gia dụng nhóm 1,4905596295037,4905596295037,Có,159250,165000,165000,245000,165000,170000,Bộ,159250,4,159250,5,159250,4,159250,0,159250,0
Máy xịt thơm phòng tự động màu hồng,Sản phẩm thường,Hàng gia dụng nhóm 1,4906156700046,4906156700046,Có,105000,110000,110000,120000,110000,120000,chai,105000,0,105000,0,105000,0,105000,0,105000,0
Dao thái Kitchen Knife ,Sản phẩm thường,Hàng gia dụng nhóm 1,4906496314019,4906496314019,Có,650000,720000,720000,950000,720000,750000,Cái (30),650000,0,650000,0,650000,0,650000,0,650000,0
Dao inox 29.5cm,Sản phẩm thường,Hàng gia dụng nhóm 1,4907052821477,4907052821477,Có,234000,250000,250000,350000,250000,260000,cái,234000,0,234000,0,234000,0,234000,0,234000,0
Đồ mài dao,Sản phẩm thường,Hàng gia dụng nhóm 1,4907052842151,4907052842151,Có,139040,145000,145000,180000,145000,150000,cái,139040,0,139040,1,139040,0,139040,0,139040,0
Kéo nhà bếp Kichen Clean ,Sản phẩm thường,Hàng gia dụng nhóm 1,4907052896062,4907052896062,Có,238370,265000,265000,320000,265000,255000,cái,238370,0,238370,0,238370,0,238370,0,238370,0
Kéo làm bếp đa năng,Sản phẩm thường,Hàng gia dụng nhóm 1,4907052896178,4907052896178,Có,202400,220000,220000,260000,220000,220000,cái,202400,0,202400,0,202400,0,202400,0,202400,0
3279-Sạc điện thoại cho xe hơi,Sản phẩm thường,Hàng gia dụng nhóm 1,4907986083279,4907986083279,Có,280000,300000,300000,400000,300000,310000,Cái,280000,0,280000,1,280000,0,280000,0,280000,0
Lò vi sóng PRE-6018PF,Sản phẩm thường,Hàng gia dụng nhóm 1,4916043,4916043,Có,1000,1500,1500,2000,1500,1250,Cái,1000,0,1000,0,1000,0,1000,0,1000,0
Chảo Four 18cm,Sản phẩm thường,Hàng gia dụng nhóm 1,4930428518589,4930428518589,Có,230000,250000,250000,330000,250000,265000,cái,230000,0,230000,0,230000,0,230000,0,230000,0
Chảo Four 20cm,Sản phẩm thường,Hàng gia dụng nhóm 1,4930428518596,4930428518596,Có,350000,365000,360000,450000,365000,370000,cái,350000,0,350000,0,350000,0,350000,0,350000,0
Chảo Four 26cm,Sản phẩm thường,Hàng gia dụng nhóm 1,4930428518602,4930428518602,Có,330000,350000,350000,480000,350000,380000,cái,330000,0,330000,0,330000,0,330000,0,330000,0
Chảo Four 24cm,Sản phẩm thường,Hàng gia dụng nhóm 1,4930428518619,4930428518619,Có,279500,300000,300000,430000,300000,310000,cái,279500,0,279500,0,279500,0,279500,0,279500,0
Chảo Multi Plus 20 cm,Sản phẩm thường,Hàng gia dụng nhóm 1,4930428526935,4930428526935,Có,350000,400000,400000,500000,400000,400000,cái,350000,0,350000,0,350000,0,350000,0,350000,0
Chảo Multi Plus 24 cm,Sản phẩm thường,Hàng gia dụng nhóm 1,4930428526942,4930428526942,Có,380250,450000,450000,600000,450000,420000,cái,380250,2,380250,0,380250,5,380250,0,380250,0
Chảo Multi Plus 26cm,Sản phẩm thường,Hàng gia dụng nhóm 1,4930428526959,4930428526959,Có,420000,500000,500000,650000,500000,510000,cái,420000,4,420000,2,420000,5,420000,0,420000,0
Chảo Multi Plus 28cm,Sản phẩm thường,Hàng gia dụng nhóm 1,4930428526966,4930428526966,Có,481500,550000,550000,750000,550000,560000,cái,481500,10,481500,7,481500,2,481500,0,481500,0
Nồi Mega IH size 32cm,Sản phẩm thường,Hàng gia dụng nhóm 1,4930428527000,4930428527000,Có,900000,1100,1100,1200,1100,1150,Cái ,900000,6,900000,2,900000,2,900000,0,900000,0
Ấm nước 4 lít,Sản phẩm thường,Hàng gia dụng nhóm 1,4930428571263,4930428571263,Có,350000,420000,420000,500000,420000,400000,cái,350000,0,350000,0,350000,0,350000,0,350000,0
"Ấm đun nước Daytona 3,7 L",Sản phẩm thường,Hàng gia dụng nhóm 1,4930428573526,4930428573526,Có,480000,530000,530000,650000,530000,540000,Cái,480000,0,480000,0,480000,0,480000,0,480000,0
Thảm lau chân siêu thấm hút màu đỏ,Sản phẩm thường,Hàng gia dụng nhóm 1,4930428835518,4930428835518,Có,157483,180000,180000,210000,180000,190000,cái,157483,0,157483,0,157483,0,157483,0,157483,0
Ô trong viền hồng,Sản phẩm thường,Hàng gia dụng nhóm 1,4935124311854,4935124311854,Có,149500,175000,170000,230000,175000,70000,Cái,149500,3,149500,0,149500,0,149500,0,149500,0
Ô trong viền vàng,Sản phẩm thường,Hàng gia dụng nhóm 1,4935124311861,4935124311861,Có,149500,165000,160000,230000,165000,170000,Cái,149500,3,149500,6,149500,5,149500,0,149500,0
